#x_m,y_m,w_tr_right_m,w_tr_left_m
14.350000000000001,24.5,0.604987562112089,0.55
14.4,24.450000000000003,0.5617692030835671,0.5962429422585638
14.55,24.450000000000003,0.5962429422585638,0.5617692030835671
14.600000000000001,24.4,0.5656603957913984,0.5962429422585638
14.700000000000001,24.4,0.5962429422585638,0.5656603957913984
14.75,24.35,0.5656603957913984,0.5962429422585638
14.850000000000001,24.35,0.6062305898749054,0.5617692030835671
14.9,24.3,0.5861541461658011,0.5848857801796105
14.95,24.3,0.6124228365658294,0.5656603957913984
15.0,24.25,0.6000000000000001,0.5962429422585638
15.05,24.25,0.6307764064044152,0.582344135219425
15.25,24.05,0.6404326023342407,0.6000000000000001
15.25,23.85,0.5300537618869138,0.5962429422585638
15.3,23.8,0.5433981132056603,0.5340770846134703
15.3,23.05,0.35000000000000003,0.3158910531638177
15.25,23.0,0.30000000000000004,0.35663729752107787
15.25,22.55,0.39056941504209486,0.35000000000000003
15.2,22.5,0.36157731058639087,0.4
15.2,22.4,0.39056941504209486,0.3762087348130012
15.15,22.35,0.36157731058639087,0.40777472107017554
15.15,22.25,0.40622577482985495,0.3762087348130012
15.100000000000001,22.200000000000003,0.3648529270389178,0.40622577482985495
15.100000000000001,22.15,0.3762087348130012,0.3810249675906654
15.05,22.1,0.34330343736592533,0.39056941504209486
15.05,22.05,0.36157731058639087,0.36321687612368736
15.0,22.0,0.3280109889280518,0.3826237921249265
15.0,21.9,0.36157731058639087,0.34330343736592533
14.95,21.85,0.3280109889280518,0.36321687612368736
14.95,21.8,0.34330343736592533,0.33824115301167
14.9,21.75,0.30710678118654755,0.36157731058639087
14.9,21.65,0.3280109889280518,0.3158910531638177
14.850000000000001,21.6,0.29641941385920595,0.34330343736592533
14.850000000000001,21.5,0.33824115301167,0.3158910531638177
14.8,21.45,0.32111025509279784,0.34330343736592533
14.8,21.35,0.35663729752107787,0.3158910531638177
14.75,21.3,0.3158910531638177,0.34330343736592533
14.75,21.2,0.34330343736592533,0.3158910531638177
14.700000000000001,21.15,0.3158910531638177,0.34330343736592533
14.700000000000001,21.05,0.36157731058639087,0.3158910531638177
14.65,21.0,0.3280109889280518,0.35663729752107787
14.65,20.9,0.36157731058639087,0.34330343736592533
14.600000000000001,20.85,0.3280109889280518,0.3762087348130012
14.600000000000001,20.75,0.36157731058639087,0.34330343736592533
14.55,20.7,0.33824115301167,0.3762087348130012
14.55,20.6,0.3648529270389178,0.33824115301167
14.5,20.55,0.3280109889280518,0.36157731058639087
14.5,20.5,0.34330343736592533,0.33824115301167
14.450000000000001,20.45,0.3158910531638177,0.36157731058639087
14.450000000000001,20.35,0.34330343736592533,0.3280109889280518
14.4,20.3,0.3158910531638177,0.36157731058639087
14.4,20.2,0.34330343736592533,0.3158910531638177
14.350000000000001,20.15,0.3158910531638177,0.33824115301167
14.350000000000001,20.1,0.33824115301167,0.3158910531638177
14.3,20.05,0.3158910531638177,0.33824115301167
14.3,20.0,0.3280109889280518,0.3158910531638177
14.25,19.95,0.29641941385920595,0.34330343736592533
14.25,19.85,0.3280109889280518,0.3158910531638177
14.200000000000001,19.8,0.29641941385920595,0.34330343736592533
14.200000000000001,19.7,0.3280109889280518,0.3158910531638177
14.15,19.65,0.29641941385920595,0.34330343736592533
14.15,19.55,0.33824115301167,0.3158910531638177
14.100000000000001,19.5,0.3158910531638177,0.34330343736592533
14.100000000000001,19.45,0.33824115301167,0.3280109889280518
14.05,19.4,0.3158910531638177,0.36157731058639087
14.05,19.3,0.36157731058639087,0.3280109889280518
14.0,19.25,0.3280109889280518,0.36157731058639087
14.0,19.15,0.36157731058639087,0.3280109889280518
13.950000000000001,19.1,0.33824115301167,0.36157731058639087
13.950000000000001,19.05,0.35663729752107787,0.33824115301167
13.9,19.0,0.3158910531638177,0.36157731058639087
13.9,18.9,0.34330343736592533,0.3280109889280518
13.850000000000001,18.85,0.3158910531638177,0.36157731058639087
13.850000000000001,18.8,0.33824115301167,0.34330343736592533
13.8,18.75,0.32111025509279784,0.3762087348130012
13.8,18.55,0.35663729752107787,0.3158910531638177
13.75,18.5,0.3158910531638177,0.35663729752107787
13.75,18.35,0.36157731058639087,0.3280109889280518
13.700000000000001,18.3,0.33824115301167,0.3648529270389178
13.700000000000001,18.25,0.36321687612368736,0.35663729752107787
13.65,18.2,0.35000000000000003,0.39056941504209486
13.65,18.15,0.3810249675906654,0.3762087348130012
13.55,18.05,0.3778174593052023,0.4276472678623424
13.55,18.0,0.4131727983645297,0.40777472107017554
13.450000000000001,17.9,0.4200609733428364,0.45
13.450000000000001,17.85,0.4602325267042627,0.4276472678623424
13.350000000000001,17.75,0.49442719099991594,0.47321245982864896
13.3,17.75,0.47321245982864896,0.517877987534291
13.200000000000001,17.65,0.5340770846134703,0.5192388155425117
13.15,17.65,0.5219544457292887,0.5545941546018393
13.100000000000001,17.6,0.5617692030835671,0.5545941546018393
13.05,17.6,0.55524865872714,0.5861541461658011
13.0,17.55,0.6012492197250394,0.57082439194738
12.8,17.55,0.6000000000000001,0.651189802081432
12.75,17.5,0.65,0.6295630140987001
12.3,17.5,0.6793516572461451,0.6547511554864495
12.05,17.75,0.5433981132056603,0.517877987534291
12.05,17.8,0.5013878188659974,0.5340770846134703
11.950000000000001,17.9,0.4845903006477066,0.46313382508160345
11.950000000000001,17.95,0.448528137423857,0.47321245982864896
11.85,18.05,0.45146931829632014,0.40777472107017554
11.85,18.1,0.4200609733428364,0.4276472678623424
11.8,18.15,0.43216584885466197,0.40622577482985495
11.8,18.2,0.40622577482985495,0.4276472678623424
11.75,18.25,0.4276472678623424,0.40622577482985495
11.75,18.3,0.40622577482985495,0.43216584885466197
11.700000000000001,18.35,0.4276472678623424,0.4
11.700000000000001,18.65,0.3516648189186454,0.32111025509279784
11.75,18.7,0.30000000000000004,0.33824115301167
11.75,18.8,0.30000000000000004,0.2800735254367722
11.8,18.85,0.2519202405202649,0.2946221994724902
11.8,19.0,0.2800735254367722,0.2264982043070834
11.85,19.05,0.25,0.25
11.85,19.1,0.26708320320631673,0.2264982043070834
