# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
0.000000;21.000001;58.450002;0.034874;-0.065179;2.850000;0.000000
0.199873;21.200283;58.456989;0.026726;-0.081274;2.850000;0.000000
0.399746;21.400710;58.460714;0.008795;-0.097635;2.850000;0.000000
0.599619;21.601079;58.460515;-0.012438;-0.114323;2.850000;0.000000
0.799492;21.801188;58.455732;-0.037025;-0.131355;2.850000;0.000000
0.999365;22.000837;58.445707;-0.065017;-0.148691;2.850000;0.000000
1.199238;22.199823;58.429778;-0.096452;-0.166221;2.850000;0.000000
1.399111;22.397944;58.407286;-0.131351;-0.183755;2.850000;0.000000
1.598984;22.595000;58.377570;-0.169703;-0.201011;2.850000;0.000000
1.798857;22.790789;58.339971;-0.211453;-0.217612;2.850000;0.000000
1.998730;22.985108;58.293829;-0.256669;-0.233090;2.850000;0.000000
2.198603;23.180050;58.237806;-0.304458;-0.242237;2.850000;0.000000
2.398476;23.372173;58.172202;-0.354870;-0.254462;2.850000;-0.006402
2.598350;23.560344;58.096886;-0.407998;-0.269803;2.849551;-0.765167
2.798223;23.743441;58.011721;-0.464342;-0.288232;2.795366;-0.681696
2.998096;23.920341;57.916574;-0.524396;-0.309634;2.746191;-0.576444
3.197969;24.089925;57.811310;-0.588620;-0.333719;2.703911;-0.449102
3.397842;24.251069;57.695794;-0.657419;-0.359920;2.670507;-0.300163
3.597715;24.402652;57.569892;-0.731095;-0.387283;2.647946;-0.131944
3.797588;24.543553;57.433468;-0.809723;-0.414375;2.637968;-0.015510
3.997461;24.672444;57.286644;-0.891266;-0.431489;2.636792;-0.015510
4.197334;24.787553;57.131445;-0.970073;-0.385172;2.635616;0.308915
4.397207;24.891425;56.967057;-1.040293;-0.336542;2.658940;0.604890
4.597080;24.985127;56.794628;-1.101653;-0.288705;2.704027;0.872748
4.796953;25.069726;56.615303;-1.154397;-0.243473;2.767786;1.117751
4.996826;25.146288;56.430226;-1.198944;-0.201615;2.847360;0.037631
5.196699;25.215880;56.240544;-1.235767;-0.163168;2.850000;0.000000
5.396572;25.279570;56.047402;-1.265323;-0.127713;2.850000;0.000000
5.596445;25.338423;55.851945;-1.287992;-0.094553;2.850000;0.000000
5.796318;25.393506;55.655318;-1.304056;-0.062824;2.850000;0.000000
5.996191;25.445910;55.458580;-1.314357;-0.034397;2.850000;0.000000
6.196064;25.496684;55.261829;-1.321631;-0.033545;2.850000;0.000000
6.395937;25.545820;55.065934;-1.328306;-0.032542;2.850000;0.000000
6.595810;25.593423;54.870742;-1.334730;-0.031391;2.850000;0.000000
6.795683;25.639596;54.676099;-1.340881;-0.030099;2.850000;0.000000
6.995556;25.684444;54.481853;-1.346741;-0.028675;2.850000;0.000000
7.195429;25.728071;54.287848;-1.352290;-0.027130;2.850000;0.000000
7.395302;25.770582;54.093931;-1.357513;-0.025474;2.850000;0.000000
7.595175;25.812081;53.899949;-1.362393;-0.023721;2.850000;0.000000
7.795049;25.852673;53.705747;-1.366918;-0.021886;2.850000;0.000000
7.994922;25.892464;53.511160;-1.371059;-0.019891;2.850000;0.000000
8.194795;25.931572;53.315999;-1.374739;-0.017195;2.850000;0.000000
8.394668;25.970072;53.120401;-1.377902;-0.014535;2.850000;0.000000
8.594541;26.008054;52.924433;-1.380540;-0.011906;2.850000;0.000000
8.794414;26.045612;52.728158;-1.382659;-0.009302;2.850000;0.000000
8.994287;26.082837;52.531643;-1.384261;-0.006717;2.850000;0.000000
9.194160;26.119822;52.334951;-1.385348;-0.004148;2.850000;0.000000
9.394033;26.156658;52.138149;-1.385922;-0.001587;2.850000;0.000000
9.593906;26.193438;51.941301;-1.385984;0.000970;2.850000;0.000000
9.793779;26.230254;51.744472;-1.385534;0.003528;2.850000;0.000000
9.993652;26.267199;51.547723;-1.384730;0.005156;2.850000;0.000000
10.193525;26.304309;51.351072;-1.384138;0.001408;2.850000;0.000000
10.393398;26.341459;51.154516;-1.384232;-0.002350;2.850000;0.000000
10.593271;26.378501;50.958019;-1.385078;-0.006114;2.850000;0.000000
10.793144;26.415292;50.761542;-1.386677;-0.009883;2.850000;0.000000
10.993017;26.451684;50.565047;-1.389029;-0.013655;2.850000;0.000000
11.192890;26.487532;50.368496;-1.392134;-0.017428;2.850000;0.000000
11.392763;26.522690;50.171851;-1.395992;-0.021198;2.850000;0.000000
11.592636;26.557013;49.975074;-1.400603;-0.024964;2.850000;0.000000
11.792509;26.590354;49.778127;-1.405964;-0.028722;2.850000;0.000000
11.992382;26.622572;49.580953;-1.411857;-0.031005;2.850000;0.000000
12.192255;26.653614;49.383474;-1.417544;-0.026650;2.850000;0.000000
12.392128;26.683608;49.185803;-1.422437;-0.022303;2.850000;0.000000
12.592001;26.712723;48.987983;-1.426463;-0.017964;2.850000;0.000000
12.791875;26.741127;48.790055;-1.429622;-0.013631;2.850000;0.000000
12.991748;26.768991;48.592061;-1.431914;-0.009301;2.850000;0.000000
13.191621;26.796483;48.394042;-1.433341;-0.004971;2.850000;0.000000
13.391494;26.823772;48.196038;-1.433901;-0.000638;2.850000;0.000000
13.591367;26.851028;47.998093;-1.433596;0.003701;2.850000;0.000000
13.791240;26.878418;47.800246;-1.432423;0.008050;2.850000;0.000000
13.991113;26.906114;47.602537;-1.430565;0.011069;2.850000;0.000000
14.190986;26.934214;47.404975;-1.428587;0.009250;2.850000;0.000000
14.390859;26.962672;47.207514;-1.426924;0.007419;2.850000;0.000000
14.590732;26.991421;47.010097;-1.425627;0.005582;2.850000;0.000000
14.790605;27.020398;46.812665;-1.424697;0.003741;2.850000;0.000000
14.990478;27.049535;46.615160;-1.424134;0.001901;2.850000;0.000000
15.190351;27.078769;46.417524;-1.423938;0.000065;2.850000;0.000000
15.390224;27.108033;46.219699;-1.424107;-0.001761;2.850000;0.000000
15.590097;27.137263;46.021626;-1.424642;-0.003575;2.850000;0.000000
15.789970;27.166393;45.823248;-1.425543;-0.005373;2.850000;0.000000
15.989843;27.195338;45.624621;-1.427342;-0.011379;2.850000;0.000000
16.189716;27.223780;45.425956;-1.431580;-0.029686;2.850000;0.000000
16.389589;27.251055;45.226996;-1.439384;-0.048044;2.850000;0.000000
16.589462;27.276402;45.027830;-1.450889;-0.066589;2.850000;0.000000
16.789335;27.299062;44.828546;-1.466131;-0.085427;2.850000;0.000000
16.989208;27.318274;44.629231;-1.485156;-0.104628;2.850000;0.000000
17.189081;27.333279;44.429974;-1.508018;-0.124210;2.850000;0.000000
17.388954;27.343316;44.230864;-1.534765;-0.144121;2.850000;0.000000
17.588827;27.347625;44.031987;-1.565436;-0.164224;2.850000;0.000000
17.788700;27.345447;43.833434;-1.600210;-0.184280;2.850000;0.000000
17.988574;27.335902;43.633549;-1.639337;-0.203451;2.850000;0.000000
18.188447;27.317735;43.429762;-1.682451;-0.222862;2.850000;-0.177685
18.388320;27.290402;43.227739;-1.730153;-0.245215;2.837511;-0.940185
18.588193;27.253240;43.028469;-1.782424;-0.270588;2.770494;-0.820316
18.788066;27.205582;42.832941;-1.839729;-0.298879;2.710667;-0.683454
18.987939;27.146765;42.642144;-1.902492;-0.329680;2.659795;-0.530023
19.187812;27.076124;42.457069;-1.971054;-0.362148;2.619663;-0.362480
19.387685;26.992995;42.278704;-2.045607;-0.394851;2.591859;-0.186879
19.587558;26.896712;42.108039;-2.126111;-0.425700;2.577408;-0.014806
19.787431;26.786611;41.946064;-2.210976;-0.452004;2.576259;-0.014806
19.987304;26.664984;41.796922;-2.295621;-0.425927;2.575110;0.160805
20.187177;26.532292;41.658906;-2.372126;-0.366986;2.587562;0.527920
20.387050;26.388315;41.528931;-2.437772;-0.309932;2.628024;0.844048
20.586923;26.234559;41.406177;-2.493513;-0.257035;2.691452;1.121899
20.786796;26.072527;41.289823;-2.539960;-0.209076;2.773516;1.075961
20.986669;25.903727;41.179049;-2.577769;-0.165876;2.850000;0.000000
21.186542;25.729664;41.073035;-2.607551;-0.126712;2.850000;0.000000
21.386415;25.551842;40.970959;-2.629804;-0.090581;2.850000;0.000000
21.586288;25.371767;40.872001;-2.644887;-0.056331;2.850000;0.000000
21.786161;25.190945;40.775341;-2.653106;-0.022718;2.850000;0.000000
21.986034;25.010233;40.679865;-2.656391;-0.007944;2.850000;0.000000
22.185907;24.830357;40.585224;-2.658034;-0.007779;2.850000;0.000000
22.385780;24.651601;40.491532;-2.659584;-0.007572;2.850000;0.000000
22.585653;24.473772;40.398671;-2.661078;-0.007323;2.850000;0.000000
22.785526;24.296675;40.306522;-2.662512;-0.007033;2.850000;0.000000
22.985400;24.120115;40.214966;-2.663878;-0.006706;2.850000;0.000000
23.185273;23.943897;40.123886;-2.665173;-0.006343;2.850000;0.000000
23.385146;23.767827;40.033161;-2.666390;-0.005947;2.850000;0.000000
23.585019;23.591709;39.942675;-2.667526;-0.005524;2.850000;0.000000
23.784892;23.415349;39.852307;-2.668574;-0.005078;2.850000;0.000000
23.984765;23.238570;39.761949;-2.669483;-0.004122;2.850000;0.000000
24.184638;23.061329;39.671537;-2.670174;-0.002838;2.850000;0.000000
24.384511;22.883694;39.581050;-2.670614;-0.001571;2.850000;0.000000
24.584384;22.705742;39.490473;-2.670802;-0.000315;2.850000;0.000000
24.784257;22.527551;39.399787;-2.670740;0.000932;2.850000;0.000000
24.984130;22.349197;39.308977;-2.670429;0.002173;2.850000;0.000000
25.184003;22.170757;39.218026;-2.669870;0.003413;2.850000;0.000000
25.383876;21.992309;39.126916;-2.669061;0.004655;2.850000;0.000000
25.583749;21.813930;39.035632;-2.668004;0.005902;2.850000;0.000000
25.783622;21.635696;38.944156;-2.666688;0.007157;2.850000;0.000000
25.983495;21.457652;38.852451;-2.664997;0.009636;2.850000;0.000000
26.183368;21.279873;38.760447;-2.662741;0.012884;2.850000;0.000000
26.383241;21.102430;38.668037;-2.659838;0.016137;2.850000;0.000000
26.583114;20.925375;38.575100;-2.656286;0.019396;2.850000;0.000000
26.782987;20.748759;38.481519;-2.652083;0.022657;2.850000;0.000000
26.982860;20.572635;38.387175;-2.647230;0.025918;2.850000;0.000000
27.182733;20.397054;38.291949;-2.641728;0.029176;2.850000;0.000000
27.382606;20.222067;38.195721;-2.635577;0.032427;2.850000;0.000000
27.582479;20.047727;38.098373;-2.628778;0.035669;2.850000;0.000000
27.782352;19.874086;37.999787;-2.621370;0.038895;2.850000;0.000000
27.982225;19.701182;37.899852;-2.613856;0.036784;2.850000;0.000000
28.182099;19.528981;37.798632;-2.607023;0.031697;2.850000;0.000000
28.381972;19.357387;37.696301;-2.601198;0.026616;2.850000;0.000000
28.581845;19.186304;37.593037;-2.596386;0.021542;2.850000;0.000000
28.781718;19.015633;37.489017;-2.592587;0.016475;2.850000;0.000000
28.981591;18.845277;37.384418;-2.589799;0.011415;2.850000;0.000000
29.181464;18.675138;37.279417;-2.588022;0.006360;2.850000;0.000000
29.381337;18.505118;37.174190;-2.587256;0.001309;2.850000;0.000000
29.581210;18.335120;37.068916;-2.587499;-0.003742;2.850000;0.000000
29.781083;18.165046;36.963770;-2.588717;-0.008793;2.850000;0.000000
29.980956;17.994828;36.858932;-2.590471;-0.009144;2.850000;0.000000
30.180829;17.824443;36.754418;-2.592096;-0.007162;2.850000;0.000000
30.380702;17.653918;36.650154;-2.593329;-0.005178;2.850000;0.000000
30.580575;17.483290;36.546070;-2.594166;-0.003194;2.850000;0.000000
30.780448;17.312599;36.442096;-2.594606;-0.001210;2.850000;0.000000
30.980321;17.141885;36.338165;-2.594650;0.000775;2.850000;0.000000
31.180194;16.971186;36.234208;-2.594297;0.002759;2.850000;0.000000
31.380067;16.800542;36.130154;-2.593547;0.004743;2.850000;0.000000
31.579940;16.629992;36.025936;-2.592400;0.006727;2.850000;0.000000
31.779813;16.459575;35.921484;-2.590848;0.008710;2.850000;0.000000
31.979686;16.289302;35.816708;-2.588779;0.011883;2.850000;0.000000
32.179559;16.119263;35.711517;-2.586032;0.015586;2.850000;0.000000
32.379432;15.949556;35.605800;-2.582545;0.019292;2.850000;0.000000
32.579305;15.780270;35.499436;-2.578318;0.023003;2.850000;0.000000
32.779178;15.611493;35.392306;-2.573348;0.026719;2.850000;0.000000
32.979051;15.443314;35.284291;-2.567635;0.030440;2.850000;0.000000
33.178925;15.275819;35.175270;-2.561180;0.034167;2.850000;0.000000
33.378798;15.109097;35.065125;-2.553980;0.037896;2.850000;0.000000
33.578671;14.943236;34.953736;-2.546036;0.041627;2.850000;0.000000
33.778544;14.778324;34.840982;-2.537368;0.045356;2.850000;0.000000
33.978417;14.614374;34.726703;-2.528221;0.046436;2.850000;0.000000
34.178290;14.451468;34.610892;-2.518936;0.046494;2.850000;0.000000
34.378163;14.289650;34.493575;-2.509637;0.046555;2.850000;0.000000
34.578036;14.128933;34.374759;-2.500325;0.046618;2.850000;0.000000
34.777909;13.969331;34.254452;-2.491001;0.046684;2.850000;0.000000
34.977782;13.810859;34.132661;-2.481664;0.046752;2.850000;0.000000
35.177655;13.653530;34.009393;-2.472312;0.046823;2.850000;0.000000
35.377528;13.497360;33.884657;-2.462946;0.046896;2.850000;0.000000
35.577401;13.342362;33.758459;-2.453565;0.046972;2.850000;0.000000
35.777274;13.188550;33.630808;-2.444228;0.047050;2.850000;0.000000
35.977147;13.036030;33.501816;-2.435468;0.041208;2.850000;0.000000
36.177020;12.884593;33.371590;-2.428015;0.033429;2.850000;0.000000
36.376893;12.734003;33.240331;-2.422114;0.025653;2.850000;0.000000
36.576766;12.584056;33.108275;-2.417765;0.017883;2.850000;0.000000
36.776639;12.434550;32.975656;-2.414967;0.010121;2.850000;0.000000
36.976512;12.285282;32.842707;-2.413718;0.002369;2.850000;0.000000
37.176385;12.136049;32.709662;-2.414019;-0.005377;2.850000;0.000000
37.376258;11.986648;32.576756;-2.415868;-0.013116;2.850000;0.000000
37.576131;11.836877;32.444223;-2.419265;-0.020850;2.850000;0.000000
37.776004;11.686533;32.312297;-2.424054;-0.028579;2.850000;0.000000
37.975877;11.535440;32.181152;-2.428850;-0.020953;2.850000;0.000000
38.175750;11.383782;32.050626;-2.431838;-0.008957;2.850000;0.000000
38.375624;11.231897;31.920378;-2.432431;0.003036;2.850000;0.000000
38.575497;11.080118;31.790061;-2.430623;0.015041;2.850000;0.000000
38.775370;10.928780;31.659328;-2.426412;0.027073;2.850000;0.000000
38.975243;10.778215;31.527834;-2.419794;0.039141;2.850000;0.000000
39.175116;10.628758;31.395233;-2.410765;0.051249;2.850000;0.000000
39.374989;10.480743;31.261178;-2.399318;0.063389;2.850000;0.000000
39.574862;10.334504;31.125323;-2.385452;0.075541;2.850000;0.000000
39.774735;10.190374;30.987321;-2.369383;0.087668;2.850000;0.000000
39.974608;10.048598;30.846860;-2.352924;0.079478;2.850000;0.000000
40.174481;9.909028;30.704129;-2.338378;0.066291;2.850000;0.000000
40.374354;9.771305;30.559506;-2.326455;0.053110;2.850000;0.000000
40.574227;9.635061;30.413363;-2.317158;0.039959;2.850000;0.000000
