# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
0.000000;20.400001;58.450002;-3.023594;0.205754;2.850000;0.000000
0.199964;20.203577;58.426716;-3.004852;0.189012;2.850000;0.000000
0.399928;20.007659;58.396016;-2.969023;0.172282;2.850000;0.000000
0.599892;19.812322;58.358519;-2.936392;0.155808;2.850000;0.000000
0.799856;19.617638;58.314841;-2.906908;0.139748;2.850000;0.000000
0.999820;19.423683;58.265599;-2.880503;0.124188;2.850000;0.000000
1.199783;19.230530;58.211410;-2.857100;0.109156;2.850000;0.000000
1.399747;19.038252;58.152890;-2.836624;0.094632;2.850000;0.000000
1.599711;18.846925;58.090656;-2.819003;0.080559;2.850000;0.000000
1.799675;18.656621;58.025324;-2.804175;0.066850;2.850000;0.000000
1.999639;18.467408;57.957508;-2.791876;0.053684;2.850000;0.000000
2.199603;18.279053;57.887622;-2.781111;0.051775;2.850000;0.000000
2.399567;18.091791;57.815918;-2.770929;0.049779;2.850000;0.000000
2.599531;17.905545;57.742466;-2.761169;0.047705;2.850000;0.000000
2.799495;17.720238;57.667333;-2.751844;0.045559;2.850000;0.000000
2.999459;17.535790;57.590585;-2.742962;0.043350;2.850000;0.000000
3.199423;17.352125;57.512291;-2.734533;0.041084;2.850000;0.000000
3.399386;17.169164;57.432518;-2.726563;0.038770;2.850000;0.000000
3.599350;16.986830;57.351334;-2.719060;0.036414;2.850000;0.000000
3.799314;16.805045;57.268805;-2.712028;0.034024;2.850000;0.000000
3.999278;16.623745;57.185007;-2.705531;0.031432;2.850000;0.000000
4.199242;16.443032;57.100115;-2.699795;0.026355;2.850000;0.000000
4.399206;16.262650;57.014217;-2.695034;0.021304;2.850000;0.000000
4.599170;16.082535;56.927503;-2.691278;0.016278;2.850000;0.000000
4.799134;15.902624;56.840164;-2.688524;0.011271;2.850000;0.000000
4.999098;15.722853;56.752393;-2.686768;0.006278;2.850000;0.000000
5.199062;15.543160;56.664380;-2.686011;0.001292;2.850000;0.000000
5.399025;15.363482;56.576316;-2.686251;-0.003691;2.850000;0.000000
5.598989;15.183756;56.488394;-2.687489;-0.008679;2.850000;0.000000
5.798953;15.003918;56.400803;-2.689724;-0.013678;2.850000;0.000000
5.998917;14.823897;56.313732;-2.692808;-0.018028;2.850000;0.000000
6.198881;14.643581;56.227281;-2.696128;-0.016044;2.850000;0.000000
6.398845;14.463046;56.141436;-2.699136;-0.014049;2.850000;0.000000
6.598809;14.282308;56.056115;-2.701744;-0.012045;2.850000;0.000000
6.798773;14.101379;55.971236;-2.703950;-0.010034;2.850000;0.000000
6.998737;13.920272;55.886717;-2.705754;-0.008019;2.850000;0.000000
7.198701;13.739001;55.802475;-2.707156;-0.006002;2.850000;0.000000
7.398665;13.557578;55.718426;-2.708154;-0.003985;2.850000;0.000000
7.598628;13.376018;55.634490;-2.708750;-0.001970;2.850000;0.000000
7.798592;13.194333;55.550583;-2.708943;0.000040;2.850000;0.000000
7.998556;13.012534;55.466621;-2.708693;0.002262;2.850000;0.000000
8.198520;12.830639;55.382507;-2.707853;0.005944;2.850000;0.000000
8.398484;12.648783;55.298148;-2.706292;0.009629;2.850000;0.000000
8.598448;12.467090;55.213438;-2.703991;0.013326;2.850000;0.000000
8.798412;12.285682;55.128270;-2.700948;0.017046;2.850000;0.000000
8.998376;12.104682;55.042538;-2.697159;0.020800;2.850000;0.000000
9.198340;11.924213;54.956135;-2.692617;0.024598;2.850000;0.000000
9.398304;11.744398;54.868956;-2.687318;0.028450;2.850000;0.000000
9.598268;11.565361;54.780894;-2.681251;0.032366;2.850000;0.000000
9.798231;11.387224;54.691842;-2.674412;0.036355;2.850000;0.000000
9.998195;11.210143;54.601713;-2.667518;0.035816;2.850000;0.000000
10.198159;11.034181;54.510695;-2.663087;0.011589;2.850000;0.000000
10.398123;10.858617;54.419372;-2.663208;-0.012818;2.850000;0.000000
10.598087;10.682828;54.328498;-2.668156;-0.037174;2.850000;0.000000
10.798051;10.506189;54.238824;-2.677908;-0.061236;2.850000;0.000000
10.998015;10.328076;54.151105;-2.692406;-0.084729;2.850000;0.000000
11.197979;10.147867;54.066095;-2.711553;-0.107330;2.850000;0.000000
11.397943;9.964938;53.984545;-2.735203;-0.128662;2.850000;0.000000
11.597907;9.778664;53.907209;-2.763156;-0.148294;2.850000;0.000000
11.797871;9.588422;53.834842;-2.795108;-0.165757;2.850000;0.000000
11.997834;9.393897;53.768289;-2.827957;-0.162974;2.850000;0.000000
12.197798;9.196307;53.707663;-2.852991;-0.087300;2.850000;0.000000
12.397762;8.996305;53.650248;-2.863740;-0.016295;2.850000;-2.208911
12.597726;8.796081;53.593506;-2.859814;0.054226;2.690557;-2.196425
12.797690;8.597827;53.534896;-2.840989;0.128566;2.522040;-1.824572
12.997654;8.403734;53.471879;-2.806461;0.210974;2.372970;-1.472668
13.197618;8.215991;53.401915;-2.754901;0.305151;2.245446;-1.111861
13.397582;8.036792;53.322463;-2.684646;0.412931;2.144146;-0.718456
13.597546;7.868326;53.230984;-2.594123;0.531588;2.076062;-0.281273
13.797510;7.712784;53.124939;-2.482487;0.649926;2.048790;-0.009356
