# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
0.000000;21.450001;58.800002;-0.011137;-0.061320;2.850000;0.000000
0.199901;21.651120;58.797762;-0.019282;-0.080890;2.850000;0.000000
0.399802;21.852323;58.792243;-0.037571;-0.100875;2.850000;0.000000
0.599702;22.053251;58.782646;-0.059928;-0.121454;2.850000;0.000000
0.799603;22.253544;58.768170;-0.086451;-0.142741;2.850000;0.000000
0.999504;22.452842;58.748015;-0.117248;-0.164764;2.850000;0.000000
1.199405;22.650785;58.721380;-0.152420;-0.187436;2.850000;0.000000
1.399306;22.847013;58.687466;-0.192051;-0.210527;2.850000;0.000000
1.599207;23.041166;58.645471;-0.236181;-0.233635;2.850000;0.000000
1.799107;23.232884;58.594597;-0.284786;-0.256158;2.850000;0.000000
1.999008;23.421820;58.534037;-0.337645;-0.277125;2.850000;0.000000
2.198909;23.609302;58.462440;-0.392635;-0.276875;2.850000;0.000000
2.398810;23.792748;58.380422;-0.448471;-0.278748;2.850000;0.000000
2.598711;23.971340;58.288238;-0.504903;-0.282688;2.850000;0.000000
2.798612;24.144262;58.186145;-0.562281;-0.288628;2.850000;0.000000
2.998512;24.310697;58.074398;-0.620947;-0.296475;2.850000;0.000000
3.198413;24.469829;57.953254;-0.681224;-0.306094;2.850000;0.000000
3.398314;24.620842;57.822968;-0.743417;-0.317286;2.850000;0.000000
3.598215;24.762918;57.683795;-0.807795;-0.329763;2.850000;0.000000
3.798116;24.895242;57.535993;-0.874538;-0.343117;2.850000;0.000000
3.998017;25.016852;57.380015;-0.942466;-0.351597;2.850000;0.000000
4.197917;25.126481;57.217727;-1.007794;-0.316793;2.850000;0.000000
4.397818;25.226135;57.048419;-1.066470;-0.280175;2.850000;0.000000
4.597719;25.316779;56.872942;-1.118197;-0.243511;2.850000;0.000000
4.797620;25.399377;56.692149;-1.163060;-0.207935;2.850000;0.000000
4.997521;25.474892;56.506892;-1.201255;-0.174031;2.850000;0.000000
5.197422;25.544289;56.318022;-1.233032;-0.141958;2.850000;0.000000
5.397322;25.608532;56.126393;-1.258640;-0.111574;2.850000;0.000000
5.597223;25.668586;55.932855;-1.278298;-0.082535;2.850000;0.000000
5.797124;25.725413;55.738261;-1.292171;-0.054354;2.850000;0.000000
5.997025;25.779993;55.543409;-1.301002;-0.029451;2.850000;0.000000
6.196926;25.833185;55.348541;-1.307338;-0.029952;2.850000;0.000000
6.396826;25.884996;55.154116;-1.313410;-0.030392;2.850000;0.000000
6.596727;25.935452;54.960026;-1.319543;-0.030769;2.850000;0.000000
6.796628;25.984575;54.766164;-1.325728;-0.031078;2.850000;0.000000
6.996529;26.032390;54.572423;-1.331954;-0.031318;2.850000;0.000000
7.196430;26.078919;54.378696;-1.338211;-0.031487;2.850000;0.000000
7.396331;26.124189;54.184876;-1.344488;-0.031583;2.850000;0.000000
7.596231;26.168221;53.990855;-1.350775;-0.031606;2.850000;0.000000
7.796132;26.211040;53.796526;-1.357059;-0.031555;2.850000;0.000000
7.996033;26.252669;53.601789;-1.363245;-0.030980;2.850000;0.000000
8.195934;26.293148;53.406618;-1.369006;-0.027222;2.850000;0.000000
8.395835;26.332612;53.211011;-1.374066;-0.023503;2.850000;0.000000
8.595736;26.371194;53.015034;-1.378392;-0.019818;2.850000;0.000000
8.795636;26.409030;52.818751;-1.381988;-0.016161;2.850000;0.000000
8.995537;26.446253;52.622227;-1.384857;-0.012527;2.850000;0.000000
9.195438;26.483000;52.425528;-1.387001;-0.008910;2.850000;0.000000
9.395339;26.519404;52.228717;-1.388424;-0.005304;2.850000;0.000000
9.595240;26.555601;52.031861;-1.389125;-0.001704;2.850000;0.000000
9.795141;26.591725;51.835023;-1.389106;0.001899;2.850000;0.000000
9.995041;26.627915;51.638242;-1.388533;0.004546;2.850000;0.000000
10.194942;26.664269;51.441420;-1.388017;0.001333;2.850000;0.000000
10.394843;26.700659;51.244697;-1.388073;-0.001888;2.850000;0.000000
10.594744;26.736960;51.048039;-1.388773;-0.005114;2.850000;0.000000
10.794645;26.773048;50.851409;-1.390118;-0.008345;2.850000;0.000000
10.994545;26.808798;50.654773;-1.392109;-0.011578;2.850000;0.000000
11.194446;26.844085;50.458095;-1.394746;-0.014811;2.850000;0.000000
11.394347;26.878786;50.261340;-1.398028;-0.018043;2.850000;0.000000
11.594248;26.912776;50.064472;-1.401954;-0.021269;2.850000;0.000000
11.794149;26.945930;49.867456;-1.406525;-0.024488;2.850000;0.000000
11.994050;26.978120;49.670276;-1.411563;-0.026594;2.850000;0.000000
12.193950;27.009279;49.472983;-1.416475;-0.023212;2.850000;0.000000
12.393851;27.039530;49.275506;-1.420774;-0.019834;2.850000;0.000000
12.593752;27.069004;49.077867;-1.424401;-0.016460;2.850000;0.000000
12.793653;27.097834;48.880092;-1.427353;-0.013090;2.850000;0.000000
12.993554;27.126152;48.682203;-1.429634;-0.009725;2.850000;0.000000
13.193455;27.154090;48.484225;-1.431242;-0.006363;2.850000;0.000000
13.393355;27.181780;48.286182;-1.432179;-0.003005;2.850000;0.000000
13.593256;27.209355;48.088096;-1.432444;0.000351;2.850000;0.000000
13.793157;27.236946;47.889993;-1.432039;0.003706;2.850000;0.000000
13.993058;27.264685;47.691903;-1.431109;0.006065;2.850000;0.000000
14.192959;27.292642;47.493873;-1.430137;0.004132;2.850000;0.000000
14.392860;27.320762;47.295865;-1.429503;0.002201;2.850000;0.000000
14.592760;27.348968;47.097877;-1.429256;0.000269;2.850000;0.000000
14.792661;27.377183;46.899907;-1.429396;-0.001663;2.850000;0.000000
14.992562;27.405328;46.701953;-1.429922;-0.003597;2.850000;0.000000
15.192463;27.433326;46.504012;-1.430834;-0.005533;2.850000;0.000000
15.392364;27.461100;46.306083;-1.432134;-0.007472;2.850000;0.000000
15.592265;27.488571;46.108162;-1.433821;-0.009415;2.850000;0.000000
15.792165;27.515661;45.910247;-1.435897;-0.011362;2.850000;0.000000
