#x_m,y_m,w_tr_right_m,w_tr_left_m
21.000001274049282,58.45000183209777,0.5433034484420096,0.5000000104308129
21.05000127479434,58.40000183135271,0.5000000104308129,0.5500000111758709
22.250001292675734,58.40000183135271,0.5433034484420096,0.5000000104308129
22.30000129342079,58.35000183060765,0.5000000104308129,0.5500000111758709
22.85000130161643,58.35000183060765,0.5158910638314256,0.4800735355706574
22.90000130236149,58.300001829862595,0.4800735355706574,0.5158910638314256
23.15000130608678,58.300001829862595,0.5158910638314256,0.4800735355706574
23.200001306831837,58.25000182911754,0.4800735355706574,0.5158910638314256
23.300001308321953,58.25000182911754,0.5158910638314256,0.4800735355706574
23.35000130906701,58.20000182837248,0.4800735355706574,0.5158910638314256
23.450001310557127,58.20000182837248,0.5158910638314256,0.4800735355706574
23.500001311302185,58.15000182762742,0.4800735355706574,0.5158910638314256
23.550001312047243,58.15000182762742,0.49641942423666396,0.49641942423666396
23.6000013127923,58.10000182688236,0.4708204032459398,0.5280109997762609
23.65000131353736,58.10000182688236,0.4946222098231675,0.5158910638314256
23.700001314282417,58.050001826137304,0.4708204032459398,0.5382411640123205
23.750001315027475,58.050001826137304,0.4946222098231675,0.5158910638314256
23.800001315772533,58.000001825392246,0.4708204032459398,0.5382411640123205
23.85000131651759,58.000001825392246,0.4946222098231675,0.5158910638314256
23.90000131726265,57.95000182464719,0.4708204032459398,0.5382411640123205
23.950001318007708,57.95000182464719,0.4946222098231675,0.5071067917232597
24.000001318752766,57.90000182390213,0.4800735355706574,0.5106335307668594
24.050001319497824,57.90000182390213,0.5106335307668594,0.4800735355706574
24.15000132098794,57.800001822412014,0.4800735355706574,0.5071067917232597
24.200001321732998,57.800001822412014,0.5106335307668594,0.47268121237741656
24.600001327693462,57.40000181645155,0.5211102658381779,0.4708204032459398
24.600001327693462,57.35000181570649,0.4946222098231675,0.4946222098231675
24.70000132918358,57.250001814216375,0.5106335307668594,0.4708204032459398
24.70000132918358,57.20000181347132,0.4800735355706574,0.4946222098231675
24.800001330673695,57.1000018119812,0.5158910638314256,0.4708204032459398
24.800001330673695,57.05000181123614,0.4946222098231675,0.4946222098231675
24.850001331418753,57.000001810491085,0.5158910638314256,0.4708204032459398
24.850001331418753,56.95000180974603,0.4946222098231675,0.4946222098231675
24.90000133216381,56.90000180900097,0.5158910638314256,0.4708204032459398
24.90000133216381,56.85000180825591,0.4946222098231675,0.4946222098231675
24.95000133290887,56.80000180751085,0.5158910638314256,0.4708204032459398
24.95000133290887,56.750001806765795,0.4946222098231675,0.4946222098231675
25.000001333653927,56.70000180602074,0.5158910638314256,0.4708204032459398
25.000001333653927,56.65000180527568,0.4946222098231675,0.4946222098231675
25.050001334398985,56.60000180453062,0.5158910638314256,0.4708204032459398
25.050001334398985,56.55000180378556,0.4946222098231675,0.4946222098231675
25.100001335144043,56.500001803040504,0.5158910638314256,0.4708204032459398
25.100001335144043,56.450001802295446,0.4946222098231675,0.4946222098231675
25.1500013358891,56.40000180155039,0.5158910638314256,0.4670832131466311
25.1500013358891,56.30000180006027,0.4800735355706574,0.49641942423666396
25.20000133663416,56.250001799315214,0.5158910638314256,0.4670832131466311
25.20000133663416,56.1500017978251,0.4800735355706574,0.49641942423666396
25.250001337379217,56.10000179708004,0.5158910638314256,0.4670832131466311
25.250001337379217,56.000001795589924,0.4800735355706574,0.49641942423666396
25.300001338124275,55.950001794844866,0.5158910638314256,0.4670832131466311
25.300001338124275,55.85000179335475,0.4800735355706574,0.49641942423666396
25.350001338869333,55.80000179260969,0.5158910638314256,0.4670832131466311
25.350001338869333,55.700001791119576,0.4800735355706574,0.49641942423666396
25.40000133961439,55.65000179037452,0.5158910638314256,0.4670832131466311
25.40000133961439,55.50000178813934,0.4670832131466311,0.5158910638314256
