# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
0.000000;-21.649999;55.050002;-0.113696;-0.172161;2.850000;0.000000
0.199947;-21.451683;55.027356;-0.129370;-0.157245;2.850000;0.000000
0.399893;-21.254368;54.998531;-0.159189;-0.141744;2.850000;0.000000
0.599840;-21.057959;54.964145;-0.185878;-0.125907;2.850000;0.000000
0.799787;-20.862362;54.924815;-0.209406;-0.109929;2.850000;0.000000
0.999734;-20.667483;54.881160;-0.229765;-0.093947;2.850000;0.000000
1.199680;-20.473225;54.833798;-0.246960;-0.078051;2.850000;0.000000
1.399627;-20.279496;54.783346;-0.261005;-0.062283;2.850000;0.000000
1.599574;-20.086199;54.730424;-0.271920;-0.046656;2.850000;0.000000
1.799521;-19.893241;54.675648;-0.279722;-0.031151;2.850000;0.000000
1.999467;-19.700527;54.619638;-0.284913;-0.015812;2.850000;0.000000
2.199414;-19.507928;54.562797;-0.289912;-0.029232;2.850000;0.000000
2.399361;-19.315725;54.504845;-0.297134;-0.042726;2.850000;0.000000
2.599307;-19.124164;54.445289;-0.307069;-0.056336;2.850000;0.000000
2.799254;-18.933493;54.383640;-0.319735;-0.070094;2.850000;0.000000
2.999201;-18.743956;54.319404;-0.335154;-0.084011;2.850000;0.000000
3.199148;-18.555801;54.252092;-0.353347;-0.098076;2.850000;0.000000
3.399094;-18.369274;54.181212;-0.374332;-0.112250;2.850000;0.000000
3.599041;-18.184620;54.106272;-0.398118;-0.126456;2.850000;0.000000
3.798988;-18.002086;54.026781;-0.424704;-0.140579;2.850000;0.000000
3.998934;-17.821920;53.942249;-0.453613;-0.154191;2.850000;0.000000
4.198881;-17.644388;53.852396;-0.482627;-0.141550;2.850000;0.000000
4.398828;-17.469295;53.757490;-0.509553;-0.128821;2.850000;0.000000
4.598775;-17.296476;53.657993;-0.533978;-0.116127;2.850000;0.000000
4.798721;-17.125763;53.554368;-0.555913;-0.103549;2.850000;0.000000
4.998668;-16.956991;53.447081;-0.575380;-0.091140;2.850000;0.000000
5.198615;-16.789993;53.336593;-0.592405;-0.078922;2.850000;0.000000
5.398562;-16.624602;53.223369;-0.607017;-0.066892;2.850000;0.000000
5.598508;-16.460654;53.107871;-0.619241;-0.055030;2.850000;0.000000
5.798455;-16.297982;52.990565;-0.629101;-0.043297;2.850000;0.000000
5.998402;-16.136416;52.871911;-0.636748;-0.031738;2.850000;0.000000
6.198348;-15.975637;52.752190;-0.642836;-0.027795;2.850000;0.000000
6.398295;-15.815682;52.631694;-0.648005;-0.023814;2.850000;0.000000
6.598242;-15.656433;52.510534;-0.652369;-0.019802;2.850000;0.000000
6.798189;-15.497768;52.388823;-0.655925;-0.015766;2.850000;0.000000
6.998135;-15.339566;52.266674;-0.658671;-0.011710;2.850000;0.000000
7.198082;-15.181708;52.144200;-0.660604;-0.007640;2.850000;0.000000
7.398029;-15.024073;52.021513;-0.661723;-0.003562;2.850000;0.000000
7.597976;-14.866540;51.898725;-0.662027;0.000521;2.850000;0.000000
7.797922;-14.708989;51.775950;-0.661515;0.004602;2.850000;0.000000
7.997869;-14.551300;51.653299;-0.660299;0.008524;2.850000;0.000000
8.197816;-14.393376;51.530850;-0.658898;0.006445;2.850000;0.000000
8.397762;-14.235256;51.408574;-0.657818;0.004370;2.850000;0.000000
8.597709;-14.076997;51.286411;-0.657151;0.002298;2.850000;0.000000
8.797656;-13.918657;51.164302;-0.656899;0.000228;2.850000;0.000000
8.997603;-13.760295;51.042187;-0.657060;-0.001841;2.850000;0.000000
9.197549;-13.601967;50.920005;-0.657635;-0.003910;2.850000;0.000000
