# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
0.000000;-22.699999;55.450002;-3.014249;0.298070;2.850000;0.000000
0.199960;-22.896154;55.424887;-2.985805;0.286895;2.850000;0.000000
0.399920;-23.091043;55.388584;-2.929979;0.276079;2.850000;0.000000
0.599880;-23.284207;55.341521;-2.876083;0.265910;2.850000;0.000000
0.799839;-23.475188;55.284124;-2.823968;0.256604;2.850000;0.000000
0.999799;-23.663525;55.216818;-2.773463;0.248321;2.850000;0.000000
1.199759;-23.848762;55.140032;-2.724377;0.241172;2.850000;0.000000
1.399719;-24.030437;55.054190;-2.676506;0.235237;2.850000;0.000000
1.599679;-24.208092;54.959719;-2.629637;0.230571;2.850000;0.000000
1.799639;-24.381269;54.857047;-2.583549;0.227216;2.850000;0.000000
1.999599;-24.549507;54.746599;-2.537802;0.225207;2.850000;0.000000
2.199558;-24.713366;54.627994;-2.491946;0.228814;2.850000;0.000000
2.399518;-24.871269;54.502174;-2.445269;0.233497;2.850000;0.000000
2.599478;-25.022701;54.369383;-2.397661;0.239168;2.850000;0.000000
2.799438;-25.167162;54.229856;-2.348952;0.245772;2.850000;0.000000
2.999398;-25.304148;54.083829;-2.298982;0.253234;2.850000;0.000000
3.199358;-25.433159;53.931538;-2.247604;0.261445;2.850000;0.000000
3.399318;-25.553692;53.773218;-2.194685;0.270259;2.850000;0.000000
3.599278;-25.665246;53.609104;-2.140116;0.279484;2.850000;0.000000
3.799237;-25.767318;53.439432;-2.083823;0.288874;2.850000;0.000000
3.999197;-25.859391;53.264471;-2.026496;0.296787;2.850000;0.000000
4.199157;-25.940889;53.085279;-1.970848;0.271740;2.850000;0.000000
4.399117;-26.012838;52.901586;-1.919792;0.245603;2.850000;0.000000
4.599077;-26.076024;52.713918;-1.873749;0.219320;2.850000;0.000000
4.799037;-26.131236;52.522804;-1.832682;0.193547;2.850000;0.000000
4.998997;-26.179260;52.328769;-1.796483;0.168679;2.850000;0.000000
5.198956;-26.220885;52.132343;-1.765008;0.144897;2.850000;0.000000
5.398916;-26.256898;51.934050;-1.738099;0.122218;2.850000;0.000000
5.598876;-26.288087;51.734420;-1.715603;0.100534;2.850000;0.000000
5.798836;-26.315239;51.533979;-1.697385;0.079649;2.850000;0.000000
5.998796;-26.339143;51.333255;-1.683131;0.059819;2.850000;0.000000
6.198756;-26.360507;51.132700;-1.671841;0.050524;2.850000;0.000000
6.398716;-26.379787;50.932384;-1.662621;0.041088;2.850000;0.000000
6.598675;-26.397375;50.732328;-1.655328;0.031531;2.850000;0.000000
6.798635;-26.413666;50.532553;-1.649975;0.021870;2.850000;0.000000
6.998595;-26.429053;50.333079;-1.646574;0.012111;2.850000;0.000000
7.198555;-26.443931;50.133927;-1.645138;0.002262;2.850000;0.000000
7.398515;-26.458693;49.935116;-1.645676;-0.007674;2.850000;0.000000
7.598475;-26.473733;49.736666;-1.648199;-0.017694;2.850000;0.000000
7.798435;-26.489446;49.538600;-1.652717;-0.027792;2.850000;0.000000
7.998394;-26.506225;49.340937;-1.658887;-0.037001;2.850000;0.000000
8.198354;-26.524324;49.143689;-1.665165;-0.028934;2.850000;0.000000
8.398314;-26.543545;48.946631;-1.670082;-0.020735;2.850000;0.000000
8.598274;-26.563587;48.749542;-1.673372;-0.012479;2.850000;0.000000
8.798234;-26.584147;48.552203;-1.675030;-0.004238;2.850000;0.000000
8.998194;-26.604924;48.354392;-1.675060;0.003918;2.850000;0.000000
9.198154;-26.625618;48.155890;-1.673477;0.011921;2.850000;0.000000
9.398114;-26.645927;47.956476;-1.670304;0.019708;2.850000;0.000000
9.598073;-26.665549;47.755930;-1.665573;0.027216;2.850000;0.000000
9.798033;-26.684184;47.554032;-1.659324;0.034388;2.850000;0.000000
9.997993;-26.701526;47.350598;-1.652694;0.038143;2.850000;0.000000
10.197953;-26.717656;47.146232;-1.650369;-0.007879;2.850000;0.000000
10.397913;-26.734169;46.941239;-1.656659;-0.053311;2.850000;0.000000
10.597873;-26.752907;46.736699;-1.672378;-0.099963;2.850000;-1.038600
10.797833;-26.775711;46.533693;-1.697821;-0.149507;2.776174;-1.576501
10.997792;-26.804426;46.333301;-1.733491;-0.203385;2.660201;-1.292235
11.197752;-26.840891;46.136605;-1.780045;-0.262566;2.561226;-0.998560
11.397712;-26.886951;45.944686;-1.838203;-0.327112;2.482043;-0.685044
11.597672;-26.944446;45.758623;-1.908577;-0.395491;2.426226;-0.347212
11.797632;-27.015220;45.579498;-1.991434;-0.463769;2.397439;-0.012811
11.997592;-27.101133;45.408359;-2.085034;-0.522412;2.396371;-0.012811
12.197552;-27.204116;45.245132;-2.180484;-0.482216;2.395302;0.220499
12.397511;-27.322668;45.091180;-2.270195;-0.440056;2.413639;0.423393
12.597471;-27.455268;44.946589;-2.352594;-0.399373;2.448464;0.592397
12.797431;-27.600395;44.811446;-2.428141;-0.362317;2.496375;0.728179
12.997391;-27.756528;44.685834;-2.497511;-0.330006;2.554036;0.832786
13.197351;-27.922147;44.569839;-2.561486;-0.302864;2.618425;0.908223
13.397311;-28.095731;44.463548;-2.620886;-0.280925;2.686887;0.955798
13.597271;-28.275758;44.367044;-2.676531;-0.264051;2.757101;0.975832
13.797230;-28.460708;44.280413;-2.729217;-0.252093;2.826988;0.326665
13.997190;-28.649028;44.203753;-2.779277;-0.243657;2.850000;0.000000
14.197150;-28.839047;44.137004;-2.825508;-0.217070;2.850000;0.000000
14.397110;-29.030787;44.078899;-2.866095;-0.187766;2.850000;0.000000
14.597070;-29.224013;44.028180;-2.900529;-0.156781;2.850000;0.000000
14.797030;-29.418487;43.983585;-2.928639;-0.124902;2.850000;0.000000
14.996990;-29.613973;43.943857;-2.950341;-0.092659;2.850000;0.000000
15.196950;-29.810236;43.907736;-2.965609;-0.060361;2.850000;0.000000
15.396909;-30.007039;43.873961;-2.974444;-0.028143;2.850000;0.000000
15.596869;-30.204145;43.841274;-2.976858;0.003972;2.850000;0.000000
15.796829;-30.401319;43.808415;-2.972861;0.036013;2.850000;0.000000
15.996789;-30.598312;43.774128;-2.963472;0.064138;2.850000;0.000000
16.196749;-30.794834;43.737572;-2.952861;0.048200;2.850000;0.000000
16.396709;-30.991072;43.699109;-2.944812;0.032303;2.850000;0.000000
16.596669;-31.187119;43.659366;-2.939937;0.016447;2.850000;0.000000
16.796628;-31.383070;43.618971;-2.938230;0.000615;2.850000;0.000000
