# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
106.390407;48.294100;-23.067673;-1.332379;-0.072091;2.850000;0.000000
106.590389;48.339929;-23.262343;-1.346407;-0.068196;2.850000;0.000000
106.790371;48.383108;-23.457662;-1.359662;-0.064333;2.850000;0.000000
106.990353;48.423776;-23.653550;-1.372150;-0.060505;2.850000;0.000000
107.190335;48.462071;-23.849926;-1.383876;-0.056714;2.850000;0.000000
107.390317;48.498133;-24.046709;-1.394847;-0.052961;2.850000;0.000000
107.590299;48.532100;-24.243818;-1.405080;-0.049244;2.850000;0.000000
107.790280;48.564138;-24.441355;-1.414878;-0.048336;2.850000;0.000000
107.990262;48.594278;-24.639368;-1.424908;-0.051626;2.850000;0.000000
108.190244;48.622355;-24.837578;-1.435573;-0.054928;2.850000;0.000000
108.390226;48.648239;-25.035983;-1.446895;-0.058239;2.850000;0.000000
108.590208;48.671798;-25.234584;-1.458874;-0.061553;2.850000;0.000000
108.790190;48.692903;-25.433379;-1.471511;-0.064865;2.850000;0.000000
108.990172;48.711423;-25.632368;-1.484804;-0.068166;2.850000;0.000000
109.190154;48.727228;-25.831551;-1.498753;-0.071449;2.850000;0.000000
109.390136;48.740186;-26.030927;-1.513354;-0.074704;2.850000;0.000000
109.590118;48.750169;-26.230494;-1.528586;-0.077919;2.850000;0.000000
109.790100;48.757045;-26.430086;-1.544108;-0.077850;2.850000;0.000000
109.990082;48.760824;-26.629641;-1.559219;-0.073691;2.850000;0.000000
110.190064;48.761667;-26.829337;-1.573521;-0.069544;2.850000;0.000000
110.390046;48.759735;-27.029137;-1.587005;-0.065418;2.850000;0.000000
110.590028;48.755189;-27.229006;-1.599673;-0.061319;2.850000;0.000000
110.790010;48.748188;-27.428911;-1.611532;-0.057251;2.850000;0.000000
110.989992;48.738893;-27.628815;-1.622585;-0.053218;2.850000;0.000000
111.189974;48.727466;-27.828684;-1.632839;-0.049220;2.850000;0.000000
111.389956;48.714065;-28.028483;-1.642298;-0.045258;2.850000;0.000000
111.589938;48.698852;-28.228176;-1.650984;-0.041328;2.850000;0.000000
111.789920;48.681978;-28.427768;-1.659316;-0.041496;2.850000;0.000000
111.989902;48.663437;-28.627218;-1.668135;-0.046342;2.850000;0.000000
112.189884;48.643051;-28.826425;-1.677902;-0.051218;2.850000;0.000000
112.389866;48.620632;-29.025333;-1.688646;-0.056125;2.850000;0.000000
112.589848;48.595993;-29.223883;-1.700369;-0.061061;2.850000;0.000000
112.789830;48.568943;-29.422019;-1.713075;-0.066021;2.850000;0.000000
112.989812;48.539295;-29.619685;-1.726769;-0.070998;2.850000;0.000000
113.189794;48.506860;-29.816822;-1.741452;-0.075981;2.850000;0.000000
113.389776;48.471450;-30.013375;-1.757124;-0.080958;2.850000;0.000000
113.589758;48.432875;-30.209285;-1.773764;-0.085910;2.850000;0.000000
113.789740;48.390957;-30.404493;-1.790871;-0.085856;2.850000;0.000000
113.989721;48.345701;-30.598981;-1.807481;-0.080714;2.850000;0.000000
114.189703;48.297302;-30.792771;-1.823089;-0.075561;2.850000;0.000000
114.389685;48.245963;-30.985886;-1.837674;-0.070412;2.850000;0.000000
114.589667;48.191886;-31.178345;-1.851237;-0.065280;2.850000;0.000000
114.789649;48.135277;-31.370171;-1.863783;-0.060174;2.850000;0.000000
114.989631;48.076336;-31.561382;-1.875315;-0.055099;2.850000;0.000000
115.189613;48.015269;-31.752001;-1.885840;-0.050059;2.850000;0.000000
115.389595;47.952279;-31.942047;-1.895361;-0.045053;2.850000;0.000000
115.589577;47.887568;-32.131543;-1.903898;-0.040079;2.850000;0.000000
115.789559;47.821353;-32.320452;-1.911775;-0.038364;2.850000;0.000000
115.989541;47.753711;-32.508774;-1.919588;-0.039599;2.850000;0.000000
116.189523;47.684590;-32.696528;-1.927634;-0.040840;2.850000;0.000000
116.389505;47.613947;-32.883681;-1.935929;-0.042087;2.850000;0.000000
116.589487;47.541743;-33.070203;-1.944472;-0.043339;2.850000;0.000000
116.789469;47.467937;-33.256062;-1.953264;-0.044594;2.850000;0.000000
116.989451;47.392489;-33.441225;-1.962307;-0.045853;2.850000;0.000000
117.189433;47.315359;-33.625662;-1.971600;-0.047114;2.850000;0.000000
117.389415;47.236504;-33.809339;-1.981143;-0.048375;2.850000;0.000000
117.589397;47.155887;-33.992227;-1.990916;-0.049636;2.850000;0.000000
117.789379;47.073450;-34.174347;-2.000465;-0.046258;2.850000;0.000000
117.989361;46.989318;-34.355739;-2.008977;-0.039018;2.850000;0.000000
118.189343;46.903769;-34.536479;-2.016055;-0.031776;2.850000;0.000000
118.389325;46.817067;-34.716686;-2.021685;-0.024535;2.850000;0.000000
118.589307;46.729474;-34.896479;-2.025869;-0.017300;2.850000;0.000000
118.789289;46.641256;-35.075978;-2.028606;-0.010068;2.850000;0.000000
118.989271;46.552674;-35.255303;-2.029896;-0.002839;2.850000;0.000000
