# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
0.000000;-21.949999;55.450002;-0.088473;-0.240073;2.850000;0.000000
0.199944;-21.752409;55.432475;-0.109713;-0.214153;2.850000;0.000000
0.399888;-21.555679;55.406565;-0.149546;-0.187178;2.850000;0.000000
0.599832;-21.359713;55.373307;-0.184042;-0.159866;2.850000;0.000000
0.799776;-21.164415;55.333732;-0.213191;-0.132699;2.850000;0.000000
0.999720;-20.969689;55.288874;-0.237031;-0.105950;2.850000;0.000000
1.199664;-20.775436;55.239766;-0.255627;-0.079720;2.850000;0.000000
1.399608;-20.581562;55.187440;-0.269046;-0.053979;2.850000;0.000000
1.599552;-20.387969;55.132929;-0.277348;-0.028608;2.850000;0.000000
1.799496;-20.194561;55.077266;-0.280571;-0.003427;2.850000;0.000000
1.999440;-20.001241;55.021484;-0.279406;0.021543;2.850000;0.000000
2.199384;-19.807861;54.966317;-0.277202;0.006908;2.850000;0.000000
2.399327;-19.614653;54.911489;-0.277292;-0.007818;2.850000;0.000000
2.599271;-19.421793;54.856433;-0.280346;-0.022647;2.850000;0.000000
2.799215;-19.229460;54.800581;-0.286376;-0.037587;2.850000;0.000000
2.999159;-19.037831;54.743367;-0.295397;-0.052636;2.850000;0.000000
3.199103;-18.847084;54.684224;-0.307419;-0.067778;2.850000;0.000000
3.399047;-18.657397;54.622585;-0.322453;-0.082974;2.850000;0.000000
3.598991;-18.468947;54.557884;-0.340499;-0.098160;2.850000;0.000000
3.798935;-18.281913;54.489552;-0.361549;-0.113235;2.850000;0.000000
3.998879;-18.096472;54.417024;-0.385219;-0.127718;2.850000;0.000000
4.198823;-17.912805;54.339887;-0.409766;-0.121925;2.850000;0.000000
4.398767;-17.730902;54.258237;-0.433504;-0.116164;2.850000;0.000000
4.598711;-17.550761;54.172308;-0.456121;-0.110468;2.850000;0.000000
4.798655;-17.372378;54.082336;-0.477632;-0.104862;2.850000;0.000000
4.998599;-17.195752;53.988554;-0.498053;-0.099365;2.850000;0.000000
5.198543;-17.020879;53.891198;-0.517403;-0.093990;2.850000;0.000000
5.398487;-16.847756;53.790503;-0.535702;-0.088746;2.850000;0.000000
5.598431;-16.676382;53.686704;-0.552970;-0.083637;2.850000;0.000000
5.798375;-16.506752;53.580036;-0.569231;-0.078662;2.850000;0.000000
5.998319;-16.338869;53.470735;-0.584468;-0.073776;2.850000;0.000000
6.198263;-16.172839;53.359127;-0.598568;-0.067353;2.850000;0.000000
6.398207;-16.008391;53.245337;-0.611390;-0.060875;2.850000;0.000000
6.598151;-15.845377;53.129580;-0.622911;-0.054363;2.850000;0.000000
6.798094;-15.683645;53.012068;-0.633126;-0.047832;2.850000;0.000000
6.998038;-15.523047;52.893017;-0.642035;-0.041293;2.850000;0.000000
7.197982;-15.363431;52.772640;-0.649636;-0.034753;2.850000;0.000000
7.397926;-15.204648;52.651152;-0.655931;-0.028216;2.850000;0.000000
7.597870;-15.046549;52.528766;-0.660919;-0.021684;2.850000;0.000000
7.797814;-14.888982;52.405697;-0.664602;-0.015156;2.850000;0.000000
7.997758;-14.731797;52.282156;-0.667077;-0.008770;2.850000;0.000000
8.197702;-14.574777;52.158257;-0.668802;-0.007648;2.850000;0.000000
8.397646;-14.417964;52.034132;-0.670219;-0.006525;2.850000;0.000000
8.597590;-14.261328;51.909815;-0.671412;-0.005401;2.850000;0.000000
8.797534;-14.104841;51.785339;-0.672379;-0.004276;2.850000;0.000000
8.997478;-13.948471;51.660738;-0.673122;-0.003151;2.850000;0.000000
9.197422;-13.792190;51.536048;-0.673639;-0.002025;2.850000;0.000000
9.397366;-13.635968;51.411300;-0.673931;-0.000899;2.850000;0.000000
9.597310;-13.479776;51.286531;-0.673998;0.000227;2.850000;0.000000
9.797254;-13.323583;51.161772;-0.673840;0.001354;2.850000;0.000000
9.997198;-13.167359;51.037058;-0.673488;0.002426;2.850000;0.000000
10.197142;-13.011034;50.912375;-0.673086;0.001854;2.850000;0.000000
10.397086;-12.854666;50.787752;-0.672773;0.001281;2.850000;0.000000
10.597030;-12.698268;50.663170;-0.672574;0.000708;2.850000;0.000000
10.796974;-12.541855;50.538613;-0.672489;0.000135;2.850000;0.000000
10.996918;-12.385442;50.414062;-0.672520;-0.000437;2.850000;0.000000
11.196861;-12.229041;50.289499;-0.672664;-0.001010;2.850000;0.000000
11.396805;-12.072669;50.164907;-0.672924;-0.001583;2.850000;0.000000
11.596749;-11.916338;50.040267;-0.673297;-0.002156;2.850000;0.000000
11.796693;-11.760064;49.915562;-0.673786;-0.002729;2.850000;0.000000
11.996637;-11.603860;49.790774;-0.674380;-0.003284;2.850000;0.000000
12.196581;-11.447750;49.665896;-0.675044;-0.003420;2.850000;0.000000
12.396525;-11.291725;49.540910;-0.675741;-0.003555;2.850000;0.000000
12.596469;-11.135786;49.415813;-0.676466;-0.003690;2.850000;0.000000
12.796413;-10.979937;49.290597;-0.677217;-0.003825;2.850000;0.000000
12.996357;-10.824177;49.165257;-0.677995;-0.003960;2.850000;0.000000
13.196301;-10.668508;49.039787;-0.678800;-0.004094;2.850000;0.000000
13.396245;-10.512931;48.914182;-0.679632;-0.004228;2.850000;0.000000
13.596189;-10.357448;48.788435;-0.680491;-0.004362;2.850000;0.000000
13.796133;-10.202060;48.662540;-0.681377;-0.004496;2.850000;0.000000
13.996077;-10.046773;48.536496;-0.682263;-0.004561;2.850000;0.000000
14.196021;-9.891659;48.410367;-0.683032;-0.003332;2.850000;0.000000
14.395965;-9.736614;48.284123;-0.683576;-0.002104;2.850000;0.000000
14.595909;-9.581612;48.157805;-0.683874;-0.000876;2.850000;0.000000
14.795853;-9.426625;48.031454;-0.683926;0.000351;2.850000;0.000000
14.995797;-9.271627;47.905113;-0.683733;0.001578;2.850000;0.000000
15.195741;-9.116591;47.778822;-0.683295;0.002805;2.850000;0.000000
15.395685;-8.961491;47.652623;-0.682611;0.004033;2.850000;0.000000
15.595628;-8.806298;47.526557;-0.681682;0.005262;2.850000;0.000000
15.795572;-8.650987;47.400666;-0.680507;0.006492;2.850000;0.000000
15.995516;-8.495526;47.274986;-0.679131;0.007599;2.850000;0.000000
16.195460;-8.339806;47.149472;-0.677754;0.006509;2.850000;0.000000
16.395404;-8.183942;47.024176;-0.676561;0.005418;2.850000;0.000000
16.595348;-8.027957;46.899061;-0.675587;0.004326;2.850000;0.000000
16.795292;-7.871877;46.774091;-0.674831;0.003233;2.850000;0.000000
16.995236;-7.715725;46.649229;-0.674294;0.002140;2.850000;0.000000
17.195180;-7.559527;46.524440;-0.673975;0.001046;2.850000;0.000000
17.395124;-7.403308;46.399687;-0.673876;-0.000048;2.850000;0.000000
17.595068;-7.247091;46.274934;-0.673995;-0.001142;2.850000;0.000000
17.795012;-7.090902;46.150145;-0.674332;-0.002236;2.850000;0.000000
17.994956;-6.934766;46.025283;-0.674854;-0.003220;2.850000;0.000000
18.194900;-6.778700;45.900325;-0.675408;-0.002563;2.850000;0.000000
18.394844;-6.622693;45.775283;-0.675854;-0.001906;2.850000;0.000000
18.594788;-6.466729;45.650178;-0.676170;-0.001249;2.850000;0.000000
18.794732;-6.310793;45.525032;-0.676354;-0.000593;2.850000;0.000000
18.994676;-6.154869;45.399865;-0.676407;0.000064;2.850000;0.000000
19.194620;-5.998942;45.274698;-0.676329;0.000720;2.850000;0.000000
19.394564;-5.842997;45.149553;-0.676119;0.001376;2.850000;0.000000
19.594508;-5.687017;45.024452;-0.675778;0.002033;2.850000;0.000000
19.794452;-5.530987;44.899414;-0.675306;0.002689;2.850000;0.000000
19.994395;-5.374891;44.774462;-0.674739;0.003217;2.850000;0.000000
20.194339;-5.218724;44.649604;-0.674232;0.002094;2.850000;0.000000
20.394283;-5.062505;44.524814;-0.673926;0.000970;2.850000;0.000000
20.594227;-4.906264;44.400054;-0.673844;-0.000154;2.850000;0.000000
20.794171;-4.750027;44.275290;-0.673988;-0.001278;2.850000;0.000000
20.994115;-4.593822;44.150486;-0.674355;-0.002402;2.850000;0.000000
21.194059;-4.437676;44.025607;-0.674948;-0.003526;2.850000;0.000000
21.394003;-4.281617;43.900616;-0.675765;-0.004650;2.850000;0.000000
21.593947;-4.125672;43.775479;-0.676807;-0.005773;2.850000;0.000000
21.793891;-3.969868;43.650159;-0.678074;-0.006897;2.850000;0.000000
21.993835;-3.814237;43.524624;-0.679519;-0.007841;2.850000;0.000000
22.193779;-3.658830;43.398881;-0.680954;-0.006790;2.850000;0.000000
22.393723;-3.503587;43.272923;-0.682206;-0.005738;2.850000;0.000000
22.593667;-3.348483;43.146781;-0.683248;-0.004686;2.850000;0.000000
