#x_m,y_m,w_tr_right_m,w_tr_left_m
4.64,21.32,4.24,1.16
4.62,21.3,4.22,1.1338839591051209
4.4,21.3,4.0,1.064923206178399
4.38,21.28,3.98,1.0406942770761602
4.24,21.28,3.84,1.014213562373095
4.22,21.26,3.8200000000000003,0.9916896205691842
4.16,21.26,3.7600000000000002,0.9852075656738234
4.14,21.240000000000002,3.74,0.9636715146984628
4.0600000000000005,21.240000000000002,3.66,0.9601470508735443
4.04,21.22,3.64,0.9400000000000001
4.0200000000000005,21.22,3.62,0.9401492454200764
4.0,21.2,3.6,0.9206059215375342
3.96,21.2,3.56,0.9224220203853233
3.94,21.18,3.54,0.9038404810405297
3.92,21.18,3.52,0.9055267136294072
3.9,21.16,3.5,0.8876334882255899
3.86,21.16,3.46,0.8925942905645221
3.84,21.14,3.44,0.875774274705365
3.8200000000000003,21.14,3.42,0.8790621564255585
3.8000000000000003,21.12,3.4,0.8630122723077556
3.7800000000000002,21.12,3.38,0.8669648771769484
3.74,21.080000000000002,3.34,0.8369316876852981
3.72,21.080000000000002,3.3200000000000003,0.841933975700802
3.7,21.06,3.3000000000000003,0.8280065146407002
3.68,21.06,3.2800000000000002,0.8336936410632909
3.62,21.0,3.22,0.7961605243444544
3.6,21.0,3.2,0.8033287165193059
3.56,20.96,3.16,0.7818629362155326
3.54,20.96,3.14,0.7901260437449471
3.36,20.78,2.96,0.7280070921762859
3.36,20.76,2.96,0.7121151019566275
3.3000000000000003,20.7,2.9,0.7045361017187262
3.3000000000000003,20.68,2.9,0.6897706180660222
3.2600000000000002,20.64,2.86,0.6890362712049586
3.2600000000000002,20.62,2.86,0.6751744044572491
3.22,20.580000000000002,2.82,0.6781465577554843
3.22,20.56,2.82,0.6652699188468619
3.2,20.54,2.8000000000000003,0.6682696288858914
3.2,20.52,2.8000000000000003,0.6560303025955269
3.18,20.5,2.7800000000000002,0.6601886624558857
3.18,20.48,2.7800000000000002,0.6486181383134664
3.16,20.46,2.7600000000000002,0.6539449701004318
3.16,20.44,2.7600000000000002,0.6430723848324239
3.14,20.42,2.74,0.6495713410721541
3.14,20.400000000000002,2.74,0.6394229168149026
3.12,20.38,2.72,0.6470912090166739
3.12,20.36,2.72,0.6376897416858277
3.1,20.34,2.7,0.6465180361560904
3.1,20.3,2.7,0.6295630140987001
3.08,20.28,2.68,0.64
3.08,20.240000000000002,2.68,0.6252804494381037
3.06,20.22,2.66,0.6373041983911952
3.06,20.14,2.66,0.6139033484509261
3.04,20.12,2.64,0.6283968105745953
3.04,19.900000000000002,2.64,0.600199980003999
3.02,19.88,2.62,0.62
3.02,4.2,2.62,0.62
3.04,4.18,2.64,0.600199980003999
3.04,3.96,2.64,0.6283968105745953
3.06,3.94,2.66,0.6139033484509261
3.06,3.86,2.66,0.6373041983911952
3.08,3.84,2.68,0.6252804494381037
3.08,3.8000000000000003,2.68,0.64
3.1,3.7800000000000002,2.7,0.6295630140987001
3.1,3.74,2.7,0.6465180361560904
3.12,3.72,2.72,0.6376897416858277
3.12,3.7,2.72,0.6470912090166739
3.14,3.68,2.74,0.6394229168149026
3.14,3.66,2.74,0.6495713410721541
3.16,3.64,2.7600000000000002,0.6430723848324239
3.16,3.62,2.7600000000000002,0.6539449701004318
3.18,3.6,2.7800000000000002,0.6486181383134664
3.18,3.58,2.7800000000000002,0.6601886624558857
3.2,3.56,2.8000000000000003,0.6560303025955269
3.2,3.54,2.8000000000000003,0.6682696288858914
3.22,3.52,2.82,0.6652699188468619
3.22,3.5,2.82,0.6781465577554843
3.2600000000000002,3.46,2.86,0.6751744044572491
3.2600000000000002,3.44,2.86,0.6890362712049586
3.3000000000000003,3.4,2.9,0.6897706180660222
3.3000000000000003,3.38,2.9,0.7045361017187262
3.34,3.34,2.92,0.708873302050329
3.36,3.34,2.92,0.6963576058932597
3.38,3.3200000000000003,2.9,0.7000000000000001
3.4,3.3200000000000003,2.9,0.6881176406988355
3.42,3.3000000000000003,2.88,0.69288608738514
3.44,3.3000000000000003,2.88,0.6816653826391967
3.46,3.2800000000000002,2.86,0.6875660899458019
3.5,3.2800000000000002,2.86,0.666770828247567
3.52,3.2600000000000002,2.84,0.6742439201596627
3.54,3.2600000000000002,2.84,0.6647065323364931
3.56,3.24,2.82,0.6733126291998991
3.6,3.24,2.82,0.6560303025955269
3.62,3.22,2.8000000000000003,0.6662082348209473
3.68,3.22,2.8000000000000003,0.6440306508910549
3.7,3.2,2.7800000000000002,0.6562196741208715
3.7600000000000002,3.2,2.7800000000000002,0.6384603988597737
3.7800000000000002,3.18,2.7600000000000002,0.6526157893552613
3.86,3.18,2.7600000000000002,0.6357605900979242
3.88,3.16,2.74,0.6522357150372724
4.2,3.16,2.74,0.6522357150372724
4.22,3.18,2.7600000000000002,0.6357605900979242
4.3,3.18,2.7600000000000002,0.6526157893552613
4.32,3.2,2.7800000000000002,0.6384603988597737
4.38,3.2,2.7800000000000002,0.6562196741208715
4.4,3.22,2.8000000000000003,0.6440306508910549
4.46,3.22,2.8000000000000003,0.6662082348209473
4.48,3.24,2.82,0.6560303025955269
4.5200000000000005,3.24,2.82,0.6733126291998991
4.54,3.2600000000000002,2.84,0.6647065323364931
4.5600000000000005,3.2600000000000002,2.84,0.6742439201596627
4.58,3.2800000000000002,2.86,0.666770828247567
4.62,3.2800000000000002,2.86,0.6875660899458019
4.64,3.3000000000000003,2.88,0.6816653826391967
4.66,3.3000000000000003,2.88,0.69288608738514
4.68,3.3200000000000003,2.9,0.6881176406988355
4.7,3.3200000000000003,2.9,0.7000000000000001
4.72,3.34,2.92,0.6963576058932597
4.74,3.34,2.92,0.708873302050329
4.78,3.38,2.96,0.7045361017187262
4.8,3.38,2.96,0.7180339887498949
4.82,3.4,2.98,0.7173182178770737
4.84,3.4,2.98,0.7313708498984761
4.9,3.46,3.04,0.7345483682946268
4.92,3.46,3.04,0.7497825881443848
4.98,3.52,3.1,0.7601724009818541
5.0,3.52,3.1,0.7764352935882194
5.1000000000000005,3.62,3.2,0.8083045973594573
5.1000000000000005,3.64,3.22,0.7988327656516567
5.2,3.74,3.3200000000000003,0.8478781991845198
5.2,3.7600000000000002,3.34,0.8406449935416659
5.24,3.8000000000000003,3.38,0.8649110640673517
5.24,3.8200000000000003,3.4,0.8587295182047651
5.26,3.84,3.42,0.8720062892926277
5.26,3.86,3.44,0.8664912159190051
5.3,3.9,3.48,0.8952219886953742
5.3,3.92,3.5,0.8907362240210043
5.32,3.94,3.52,0.9061393493804556
5.32,3.98,3.56,0.8987686476043376
5.36,4.0200000000000005,3.6,0.9322161986704711
5.36,4.04,3.62,0.929661611087573
5.38,4.0600000000000005,3.64,0.9472935834479432
5.38,4.08,3.66,0.9453624047073711
5.4,4.1,3.68,0.9636715146984628
5.4,4.16,3.74,0.960588108135596
5.42,4.18,3.7600000000000002,0.9801449199268893
5.42,4.2,3.7800000000000002,0.98
5.44,4.22,3.8000000000000003,1.0
5.44,4.26,3.84,1.0
5.46,4.28,3.86,1.02
5.46,4.32,3.9,1.02
5.48,4.34,3.92,1.04
5.48,4.38,3.96,1.04
5.5,4.4,3.98,1.06
5.5,4.44,4.0200000000000005,1.06
5.5200000000000005,4.46,4.04,1.08
5.5200000000000005,4.5,4.08,1.08
5.54,4.5200000000000005,4.1,1.1
5.54,4.54,4.12,1.1
5.5600000000000005,4.5600000000000005,4.14,1.12
5.5600000000000005,4.6000000000000005,4.18,1.12
5.58,4.62,4.2,1.1400000000000001
