#x_m,y_m,w_tr_right_m,w_tr_left_m
5.3,34.94,14.712617245202765,4.66
5.32,34.92,14.694369811290567,4.68
5.98,34.92,14.764603522677405,4.68
6.0,34.9,14.747343001331949,4.7
6.5600000000000005,34.9,14.829931056968054,4.7
6.58,34.88,14.813533448873736,4.72
7.0200000000000005,34.88,14.893148792841846,4.72
7.04,34.86,14.877447430771936,4.74
7.4,34.86,14.952198539622916,4.74
7.42,34.84,14.937079252582611,4.76
7.76,34.84,15.015576538034509,4.76
7.78,34.82,15.001012953698858,4.78
8.06,34.82,15.071392956033403,4.78
8.08,34.800000000000004,15.057296011916184,4.8
8.36,34.800000000000004,15.132829748632412,4.8
8.38,34.78,15.119201010361326,4.82
8.620000000000001,34.78,15.188021041812846,4.82
8.64,34.76,15.17480015923158,4.84
8.88,34.76,15.24736399525492,4.84
8.9,34.74,15.234551480614979,4.86
9.120000000000001,34.74,15.304330612923302,4.86
9.14,34.72,15.291895997616095,4.88
9.36,34.72,15.364770851490357,4.88
9.38,34.7,15.352714051870553,4.9
9.6,34.7,15.428644919891278,4.9
9.620000000000001,34.68,15.416965574976764,4.92
9.8,34.68,15.48136014326229,4.92
9.82,34.660000000000004,15.469996849401072,4.94
10.02,34.660000000000004,15.543926743434316,4.94
10.040000000000001,34.64,15.532909338849574,4.96
10.24,34.64,15.60929729875737,4.96
10.26,34.62,15.598624940912892,4.98
10.44,34.62,15.669461720916479,4.98
10.46,34.6,15.65910333735978,5.0
10.64,34.6,15.731906272973445,5.0
10.66,34.58,15.721860934768046,5.0200000000000005
10.84,34.58,15.796604582442582,5.0200000000000005
10.86,34.56,15.78687122330934,5.04
11.040000000000001,34.56,15.863529752178644,5.04
11.06,34.54,15.85410717326547,5.0600000000000005
11.22,34.54,15.923847585664355,5.0600000000000005
11.24,34.52,15.914705023383046,5.08
11.4,34.52,15.985945197027847,5.08
11.42,34.5,15.977081547088908,5.1000000000000005
11.58,34.5,16.049802430424506,5.1000000000000005
11.6,34.480000000000004,16.041216500003884,5.12
11.76,34.480000000000004,16.115398874989367,5.12
11.78,34.46,16.10708938607894,5.14
11.92,34.46,16.173195226026877,5.14
11.94,34.44,16.16513205501242,5.16
12.08,34.44,16.23235401258643,5.16
12.1,34.42,16.224536083752835,5.18
12.22,34.42,16.28304528555863,5.18
12.24,34.4,16.27544302260063,5.2
12.38,34.4,16.34473051440363,5.2
12.4,34.38,16.337371358728944,5.22
12.52,34.38,16.39763078532208,5.22
12.540000000000001,34.36,16.39048540096444,5.24
12.66,34.36,16.45155185732163,5.24
12.68,34.34,16.4446193189398,5.26
12.8,34.34,16.50648396326096,5.26
12.82,34.32,16.499763311952037,5.28
12.94,34.32,16.562417280564702,5.28
12.96,34.300000000000004,16.555907525107585,5.3
13.08,34.300000000000004,16.619341937924627,5.3
13.1,34.28,16.613042056022785,5.32
13.22,34.28,16.67724802185645,5.32
13.24,34.26,16.671156961377868,5.34
13.36,34.26,16.736125583106585,5.34
13.38,34.24,16.73024226331899,5.36
13.5,34.24,16.79596464290387,5.36
13.52,34.22,16.79028795570336,5.38
13.66,34.22,16.86788927460447,5.38
13.68,34.2,16.862444786298376,5.4
13.8,34.2,16.929743217947575,5.4
13.82,34.18,16.924502878870722,5.42
13.94,34.18,16.99252713092609,5.42
13.96,34.160000000000004,16.987489755568514,5.44
14.08,34.160000000000004,17.056230979223436,5.44
14.1,34.14,17.051395359683994,5.46
14.22,34.14,17.120844728494117,5.46
14.24,34.12,17.116209635648918,5.48
14.36,34.12,17.186358349584488,5.48
14.38,34.1,17.181922534239536,5.5
14.48,34.1,17.240918343442328,5.5
14.5,34.08,17.23665501165116,5.5200000000000005
14.6,34.08,17.29614647317319,5.5200000000000005
14.620000000000001,34.06,17.292054713910424,5.54
14.72,34.06,17.352036502891718,5.54
14.74,34.04,17.348115392908625,5.5600000000000005
14.84,34.04,17.408582200725583,5.5600000000000005
14.86,34.02,17.404830805149484,5.58
14.96,34.02,17.465777341050682,5.58
14.98,34.0,17.46219471397622,5.6000000000000005
15.06,34.0,17.511303693478038,5.6000000000000005
15.08,33.980000000000004,17.507864194258342,5.62
15.18,33.980000000000004,17.569685584338977,5.62
15.200000000000001,33.96,17.566413108909636,5.64
15.3,33.96,17.628699342991997,5.64
15.32,33.94,17.625592916739244,5.66
15.42,33.94,17.688338784974146,5.66
15.44,33.92,17.685397424441632,5.68
15.540000000000001,33.92,17.748597741974447,5.68
15.56,33.9,17.745820455410662,5.7
15.66,33.9,17.809470063678404,5.7
15.68,33.88,17.806855851574152,5.72
15.8,33.88,17.88380704339225,5.72
15.82,33.86,17.88137850382186,5.74
15.92,33.86,17.94597503541308,5.74
15.94,33.84,17.943707367923203,5.76
16.04,33.84,18.008737056082907,5.76
16.06,33.82,18.006629240575254,5.78
16.16,33.82,18.07208705046617,5.78
16.18,33.8,18.070138061205714,5.8
16.28,33.8,18.136018990063643,5.8
16.3,33.78,18.13422779616135,5.82
16.4,33.78,18.20052687425816,5.82
16.42,33.76,18.19889244014277,5.84
16.5,33.76,18.25223847156153,5.84
16.52,33.74,18.250737250843464,5.86
16.6,33.74,18.30436312735614,5.86
16.62,33.72,18.302994412660237,5.88
16.7,33.72,18.356897398024014,5.88
16.72,33.7,18.355660478906096,5.9
16.8,33.7,18.409837851507387,5.9
16.82,33.68,18.408732014678716,5.92
16.9,33.68,18.463181067889902,5.92
16.92,33.660000000000004,18.462205597437432,5.94
17.0,33.660000000000004,18.51692363995795,5.94
17.02,33.64,18.516077817560383,5.96
17.12,33.64,18.58483605407221,5.96
17.14,33.62,18.584140749583586,5.98
17.22,33.62,18.63943276465977,5.98
17.240000000000002,33.6,18.63886551241959,6.0
17.34,33.6,18.708333260648352,6.0
17.36,33.58,18.70791459055645,6.0200000000000005
17.46,33.58,18.77775795029231,6.0200000000000005
17.48,33.56,18.777486800934057,6.04
17.56,33.56,18.833637201527953,6.04
17.580000000000002,33.54,18.833491622687756,6.0600000000000005
17.68,33.54,18.90402030666151,6.0600000000000005
17.7,33.52,18.90402030666151,6.08
17.8,33.52,18.974911612701618,6.08
17.82,33.5,18.975056128950957,6.1000000000000005
17.900000000000002,33.5,19.032035405484418,6.1000000000000005
17.92,33.480000000000004,19.032303002989636,6.12
18.0,33.480000000000004,19.089525391861137,6.12
18.02,33.46,19.08991534101675,6.140000000000001
18.1,33.46,19.147378340841517,6.140000000000001
18.12,33.44,19.14788991170147,6.16
18.18,33.44,19.191151063681787,6.16
18.2,33.42,19.19176357554368,6.18
18.28,33.42,19.24966157469385,6.18
18.3,33.4,19.250394398077614,6.2
18.38,33.4,19.308526073758028,6.2
18.400000000000002,33.38,19.309378478277797,6.22
18.46,33.38,19.35313645981316,6.22
18.48,33.36,19.354088184474627,6.24
18.56,33.36,19.412642428510136,6.24
18.580000000000002,33.34,19.413712423470773,6.26
18.68,33.34,19.487211971515766,6.26
18.7,33.32,19.488418740563564,6.28
18.76,33.32,19.532686723068718,6.28
18.78,33.3,19.533991070530757,6.3
18.86,33.3,19.593218850400255,6.3
