# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
17.351689;6.411852;6.259135;-1.551514;0.052072;2.000000;0.000000
17.551134;6.416793;6.059568;-1.540300;0.060260;2.000000;0.000000
17.750579;6.424099;5.860074;-1.528476;0.048666;2.000000;0.000000
17.950023;6.433315;5.660656;-1.521752;0.018715;2.000000;0.000000
18.149468;6.443279;5.461216;-1.520999;-0.011161;2.000000;0.000000
18.348913;6.452796;5.261787;-1.526212;-0.041082;2.000000;0.000000
18.548357;6.460674;5.062404;-1.537406;-0.071150;2.000000;0.000000
18.747802;6.465716;4.863101;-1.554603;-0.101403;2.000000;0.000000
18.947247;6.466729;4.663912;4.705360;-0.131763;2.000000;0.000000
19.146691;6.462518;4.464871;4.676113;-0.161985;2.000000;0.000000
19.346136;6.451890;4.266013;4.640888;-0.191614;2.000000;0.000000
19.545581;6.433649;4.067371;4.599806;-0.219946;2.000000;0.000000
19.745026;6.406393;3.867528;4.553281;-0.238684;2.000000;0.000000
19.944470;6.369293;3.668055;4.503114;-0.256428;2.000000;0.000000
20.143915;6.321919;3.471026;4.449012;-0.278147;2.000000;0.000000
20.343360;6.263763;3.277751;4.390335;-0.303894;2.000000;0.000000
20.542804;6.194313;3.089539;4.326451;-0.333536;2.000000;0.000000
20.742249;6.113059;2.907700;4.256770;-0.366589;2.000000;0.000000
20.941694;6.019489;2.733543;4.180806;-0.402007;2.000000;0.000000
21.141139;5.913095;2.568378;4.098261;-0.437970;2.000000;0.000000
21.340583;5.793364;2.413513;4.009130;-0.471749;2.000000;0.000000
21.540028;5.659787;2.270259;3.913820;-0.499794;2.000000;0.000000
21.739473;5.514232;2.141513;3.818628;-0.476208;2.000000;0.000000
21.938917;5.356309;2.026064;3.727864;-0.452185;2.000000;0.000000
22.138362;5.187416;1.924284;3.640654;-0.432924;2.000000;0.000000
22.337807;5.009117;1.836708;3.556114;-0.418895;2.000000;0.000000
22.537251;4.822977;1.763873;3.473316;-0.410239;2.000000;0.000000
22.736696;4.630562;1.706313;3.391324;-0.406903;2.000000;0.000000
22.936141;4.433436;1.664564;3.309213;-0.408700;2.000000;0.000000
23.135586;4.233164;1.639160;3.226091;-0.415326;2.000000;0.000000
23.335030;4.031311;1.630638;3.141115;-0.426317;2.000000;0.000000
23.534475;3.829439;1.639532;3.053518;-0.439937;2.000000;0.000000
23.733920;3.629004;1.666150;2.966124;-0.424829;2.000000;0.000000
23.933364;3.431588;1.709885;2.881400;-0.413644;2.000000;0.000000
24.132809;3.238663;1.769930;2.798545;-0.407063;2.000000;0.000000
24.332254;3.051700;1.845476;2.716680;-0.405538;2.000000;0.000000
24.531698;2.872170;1.935713;2.634878;-0.409377;2.000000;0.000000
24.731143;2.701545;2.039833;2.552181;-0.418783;2.000000;0.000000
24.930588;2.541297;2.157027;2.467616;-0.433838;2.000000;0.000000
25.130033;2.392898;2.286487;2.380215;-0.454432;2.000000;0.000000
25.329477;2.257818;2.427403;2.289051;-0.480116;2.000000;0.000000
25.528922;2.137337;2.579232;2.193258;-0.500612;2.000000;0.000000
25.728367;2.031562;2.742488;2.099393;-0.462324;2.000000;0.000000
25.927811;1.940827;2.914645;2.013792;-0.416334;2.000000;0.000000
26.127256;1.863935;3.094585;1.937071;-0.367557;2.000000;0.000000
26.326701;1.799686;3.281186;1.869299;-0.319542;2.000000;0.000000
26.526146;1.746882;3.473329;1.810180;-0.274396;2.000000;0.000000
26.725590;1.704326;3.669892;1.759219;-0.233053;2.000000;0.000000
26.925035;1.670819;3.869755;1.715847;-0.195629;2.000000;0.000000
27.124480;1.645163;4.071798;1.679511;-0.161733;2.000000;0.000000
27.323924;1.626159;4.274901;1.649726;-0.130678;2.000000;0.000000
27.523369;1.612646;4.477390;1.625950;-0.107479;2.000000;0.000000
27.722814;1.603642;4.678282;1.605681;-0.093986;2.000000;0.000000
27.922258;1.598446;4.878558;1.588252;-0.079910;2.000000;0.000000
28.121703;1.596458;5.078314;1.573732;-0.065392;2.000000;0.000000
28.321148;1.597074;5.277647;1.562171;-0.050551;2.000000;0.000000
28.520593;1.599693;5.476652;1.553606;-0.035484;2.000000;0.000000
28.720037;1.603712;5.675426;1.548062;-0.020270;2.000000;0.000000
28.919482;1.608528;5.874064;1.545552;-0.004976;2.000000;0.000000
29.118927;1.613540;6.072664;1.546085;0.010339;2.000000;0.000000
29.318371;1.618145;6.271320;1.549659;0.025619;2.000000;0.000000
29.517816;1.621761;6.470168;1.555717;0.030436;2.000000;0.000000
29.717261;1.624188;6.669234;1.561349;0.026155;2.000000;0.000000
29.916705;1.625580;6.868460;1.566136;0.021900;2.000000;0.000000
30.116150;1.626102;7.067819;1.570080;0.017669;2.000000;0.000000
30.315595;1.625921;7.267286;1.573183;0.013457;2.000000;0.000000
30.515040;1.625205;7.466835;1.575450;0.009261;2.000000;0.000000
30.714484;1.624119;7.666442;1.576880;0.005075;2.000000;0.000000
30.913929;1.622831;7.866079;1.577476;0.000896;2.000000;0.000000
31.113374;1.621507;8.065723;1.577238;-0.003282;2.000000;0.000000
31.312818;1.620314;8.265346;1.576166;-0.007464;2.000000;0.000000
31.512263;1.619407;8.464929;1.574514;-0.007954;2.000000;0.000000
31.711708;1.618816;8.664466;1.573042;-0.006802;2.000000;0.000000
31.911152;1.618496;8.863961;1.571800;-0.005647;2.000000;0.000000
32.110597;1.618401;9.063421;1.570789;-0.004491;2.000000;0.000000
32.310042;1.618484;9.262854;1.570009;-0.003333;2.000000;0.000000
32.509487;1.618699;9.462266;1.569460;-0.002174;2.000000;0.000000
32.708931;1.619001;9.661664;1.569142;-0.001015;2.000000;0.000000
32.908376;1.619344;9.861054;1.569055;0.000145;2.000000;0.000000
33.107821;1.619681;10.060445;1.569200;0.001305;2.000000;0.000000
33.307265;1.619965;10.259842;1.569575;0.002464;2.000000;0.000000
33.506710;1.620159;10.459253;1.570066;0.002253;2.000000;0.000000
33.706155;1.620263;10.658677;1.570471;0.001806;2.000000;0.000000
33.905600;1.620295;10.858111;1.570786;0.001359;2.000000;0.000000
34.105044;1.620273;11.057554;1.571013;0.000912;2.000000;0.000000
34.304489;1.620214;11.257004;1.571150;0.000465;2.000000;0.000000
34.503934;1.620137;11.456459;1.571198;0.000018;2.000000;0.000000
34.703378;1.620060;11.655916;1.571157;-0.000429;2.000000;0.000000
34.902823;1.619999;11.855374;1.571027;-0.000875;2.000000;0.000000
35.102268;1.619974;12.054831;1.570808;-0.001322;2.000000;0.000000
35.301712;1.620001;12.254283;1.570500;-0.001755;2.000000;0.000000
35.501157;1.620091;12.453731;1.570212;-0.001127;2.000000;0.000000
35.700602;1.620225;12.653175;1.570050;-0.000498;2.000000;0.000000
35.900047;1.620380;12.852615;1.570013;0.000130;2.000000;0.000000
36.099491;1.620529;13.052054;1.570102;0.000758;2.000000;0.000000
36.298936;1.620649;13.251493;1.570316;0.001387;2.000000;0.000000
36.498381;1.620713;13.450933;1.570655;0.002015;2.000000;0.000000
36.697825;1.620697;13.650376;1.571120;0.002643;2.000000;0.000000
36.897270;1.620575;13.849822;1.571710;0.003272;2.000000;0.000000
37.096715;1.620324;14.049274;1.572425;0.003900;2.000000;0.000000
37.296159;1.619917;14.248732;1.573257;0.004060;2.000000;0.000000
37.495604;1.619360;14.448196;1.573861;0.001994;2.000000;0.000000
37.695049;1.618722;14.647664;1.574053;-0.000072;2.000000;0.000000
37.894494;1.618088;14.847133;1.573832;-0.002138;2.000000;0.000000
38.093938;1.617538;15.046598;1.573200;-0.004204;2.000000;0.000000
38.293383;1.617156;15.246057;1.572155;-0.006271;2.000000;0.000000
38.492828;1.617024;15.445506;1.570698;-0.008338;2.000000;0.000000
38.692272;1.617223;15.644942;1.568829;-0.010407;2.000000;0.000000
38.891717;1.617836;15.844362;1.566547;-0.012477;2.000000;0.000000
39.091162;1.618945;16.043762;1.563853;-0.014549;2.000000;0.000000
39.290607;1.620630;16.243133;1.560853;-0.013383;2.000000;0.000000
39.490051;1.622827;16.442473;1.558947;-0.005741;2.000000;0.000000
39.689496;1.625253;16.641803;1.558564;0.001903;2.000000;0.000000
39.888941;1.627602;16.841136;1.559706;0.009547;2.000000;0.000000
40.088385;1.629573;17.040485;1.562371;0.017187;2.000000;0.000000
40.287830;1.630861;17.239860;1.566559;0.024819;2.000000;0.000000
40.487275;1.631162;17.439275;1.572268;0.032437;2.000000;0.000000
40.686719;1.630173;17.638741;1.579496;0.040031;2.000000;0.000000
40.886164;1.627590;17.838271;1.588239;0.047592;2.000000;0.000000
41.085609;1.623109;18.037876;1.598492;0.055101;2.000000;0.000000
41.285054;1.616462;18.237444;1.609332;0.044120;2.000000;0.000000
41.484498;1.608088;18.436952;1.615160;0.014277;2.000000;0.000000
41.683943;1.599143;18.636485;1.615037;-0.015504;2.000000;0.000000
41.883388;1.590819;18.835995;1.608964;-0.045350;2.000000;0.000000
42.082832;1.584305;19.035435;1.596924;-0.075366;2.000000;0.000000
42.282277;1.580794;19.234760;1.578890;-0.105586;2.000000;0.000000
42.481722;1.581477;19.433921;1.554841;-0.135920;2.000000;0.000000
42.681166;1.587544;19.632873;1.524776;-0.166107;2.000000;0.000000
42.880611;1.600188;19.831568;1.488744;-0.195665;2.000000;0.000000
43.080056;1.620598;20.029960;1.446874;-0.223865;2.000000;0.000000
43.279501;1.650140;20.229148;1.399680;-0.241707;2.000000;0.000000
43.478945;1.689606;20.427813;1.349172;-0.257597;2.000000;0.000000
43.678390;1.739354;20.624008;1.295098;-0.277298;2.000000;0.000000
43.877835;1.799820;20.816456;1.236845;-0.300826;2.000000;0.000000
44.077279;1.871441;21.003877;1.173808;-0.328050;2.000000;0.000000
44.276724;1.954654;21.184995;1.105421;-0.358542;2.000000;0.000000
44.476169;2.049894;21.358531;1.031209;-0.391407;2.000000;0.000000
44.675613;2.157598;21.523206;0.950856;-0.425095;2.000000;0.000000
44.875058;2.278203;21.677743;0.864298;-0.457268;2.000000;0.000000
45.074503;2.412145;21.820863;0.771824;-0.484840;2.000000;0.000000
45.273948;2.558018;21.950065;0.678633;-0.466535;2.000000;0.000000
45.473392;2.715881;22.066047;0.589327;-0.445621;2.000000;0.000000
45.672837;2.884457;22.168465;0.503127;-0.428901;2.000000;0.000000
45.872282;3.062264;22.256776;0.419232;-0.416812;2.000000;0.000000
46.071726;3.247822;22.330438;0.336805;-0.409501;2.000000;0.000000
46.271171;3.439648;22.388908;0.254998;-0.406918;2.000000;0.000000
46.470616;3.636260;22.431641;0.172979;-0.408874;2.000000;0.000000
46.670061;3.836177;22.458097;0.089947;-0.415039;2.000000;0.000000
46.869505;4.037918;22.467730;0.005155;-0.424914;2.000000;0.000000
47.068950;4.240000;22.460000;-0.082060;-0.437763;2.000000;0.000000
