#x_m,y_m,w_tr_right_m,w_tr_left_m
2.7,27.8,2.3000000000000003,7.632558745505694
2.68,27.78,2.2800000000000002,7.616208580120655
2.68,27.72,2.2800000000000002,7.557084893351333
2.66,27.7,2.2600000000000002,7.540831190750752
2.66,27.66,2.2600000000000002,7.501442906203904
2.64,27.64,2.24,7.4852774206111485
2.64,27.6,2.24,7.4459161351622924
2.62,27.580000000000002,2.22,7.429840355971507
2.62,27.54,2.22,7.390507043832256
2.6,27.52,2.2,7.374522493375397
2.6,27.48,2.2,7.3352181611122
2.58,27.46,2.18,7.319326395482964
2.58,27.44,2.18,7.299688305379641
2.56,27.42,2.16,7.283879228618836
2.56,27.36,2.16,7.225011475401201
2.54,27.34,2.14,7.209310086992119
2.54,27.3,2.14,7.170099074648891
2.52,27.28,2.12,7.154495350451941
2.52,27.22,2.12,7.0957321190127916
2.5,27.2,2.1,7.08024063784047
2.5,27.16,2.1,7.041102068914255
2.48,27.14,2.08,7.025712087066129
2.48,27.080000000000002,2.08,6.967061829521997
2.46,27.060000000000002,2.06,6.951788897948581
2.46,27.02,2.06,6.912728628904536
2.44,27.0,2.04,6.8975612364679755
2.44,26.96,2.04,6.858539798058559
2.42,26.94,2.02,6.843479826713125
2.42,26.88,2.02,6.785012178138601
2.4,26.86,2.0,6.770076708097341
2.4,26.82,2.0,6.7311429658926345
2.38,26.8,1.98,6.716319273332247
2.38,26.76,1.98,6.677428911688199
2.36,26.740000000000002,1.96,6.662719023152485
2.36,26.7,1.96,6.623873575172036
2.34,26.68,1.94,6.6092795635500226
2.34,26.64,1.94,6.570480614706565
2.32,26.62,1.92,6.556004600343505
2.32,26.580000000000002,1.92,6.517253790341945
2.3000000000000003,26.560000000000002,1.9000000000000001,6.502897942168927
2.3000000000000003,26.52,1.9000000000000001,6.464196966870925
2.2800000000000002,26.5,1.8800000000000001,6.449963503552409
2.2800000000000002,26.44,1.8800000000000001,6.39199528857316
2.2600000000000002,26.42,1.86,6.377905281132217
2.2600000000000002,26.36,1.86,6.320029761838856
2.24,26.34,1.84,6.306086787389498
2.24,26.28,1.84,6.248308055437865
2.22,26.26,1.82,6.234515807502459
2.22,26.22,1.82,6.196059429689821
2.2,26.2,1.8,6.182400777831748
2.2,26.16,1.8,6.144004889973724
2.18,26.14,1.78,6.130482371157585
2.18,26.080000000000002,1.78,6.072990035524541
2.16,26.060000000000002,1.76,6.05962847228848
2.16,26.02,1.76,6.021370570213185
2.14,26.0,1.74,6.00815105939303
2.14,25.94,1.74,5.950873955606425
2.12,25.92,1.72,5.937822970074189
2.12,25.88,1.72,5.89971427923521
2.1,25.86,1.7,5.8868115925324185
2.1,25.82,1.7,5.848775880122442
2.08,25.8,1.68,5.836024374551466
2.08,25.76,1.68,5.798064213930023
2.06,25.740000000000002,1.6600000000000001,5.7854668376768466
2.06,25.7,1.6600000000000001,5.747584891646475
2.04,25.68,1.6400000000000001,5.735144660071187
2.04,25.62,1.6400000000000001,5.678453750749445
2.02,25.6,1.62,5.66620144736391
2.02,25.54,1.62,5.609658892150203
2.0,25.52,1.6,5.597599519807905
2.0,25.46,1.6,5.541211997564134
