# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
0.000000;10.860000;28.100000;-2.903721;0.410161;2.704479;-0.016317
0.199923;10.670214;28.053984;-2.868474;0.360252;2.703272;0.351093
0.399846;10.483611;27.994566;-2.803141;0.306414;2.729114;0.701193
0.599769;10.299781;27.923594;-2.748090;0.252237;2.780006;0.985543
0.799693;10.118316;27.842912;-2.703218;0.199826;2.850000;0.000000
0.999616;9.938806;27.754370;-2.668229;0.150047;2.850000;0.000000
1.199539;9.760842;27.659813;-2.642768;0.102884;2.850000;0.000000
1.399462;9.584014;27.561087;-2.626518;0.057768;2.850000;0.000000
1.599385;9.407913;27.460041;-2.619258;0.013811;2.850000;0.000000
1.799308;9.232130;27.358520;-2.620901;-0.030037;2.850000;0.000000
1.999231;9.056166;27.258321;-2.630181;-0.068386;2.850000;0.000000
2.199155;8.879116;27.160403;-2.641959;-0.055096;2.850000;0.000000
2.399078;8.701785;27.064890;-2.651675;-0.041332;2.850000;0.000000
2.599001;8.524336;26.971205;-2.658554;-0.027190;2.850000;0.000000
2.798924;8.346929;26.878775;-2.662552;-0.012755;2.850000;0.000000
2.998847;8.169728;26.787025;-2.663638;0.001891;2.850000;0.000000
3.198770;7.992892;26.695379;-2.661791;0.016670;2.850000;0.000000
3.398693;7.816585;26.603264;-2.657000;0.031501;2.850000;0.000000
3.598616;7.640967;26.510104;-2.649267;0.046295;2.850000;0.000000
3.798540;7.466200;26.415325;-2.638610;0.060950;2.850000;0.000000
3.998463;7.292469;26.318367;-2.625616;0.070835;2.850000;0.000000
4.198386;7.119925;26.218906;-2.611880;0.068202;2.850000;0.000000
4.398309;6.948519;26.116973;-2.598535;0.065633;2.850000;0.000000
4.598232;6.778259;26.012679;-2.585681;0.063128;2.850000;0.000000
4.798155;6.609150;25.906134;-2.573307;0.060686;2.850000;0.000000
4.998078;6.441199;25.797449;-2.561405;0.058307;2.850000;0.000000
5.198002;6.274414;25.686736;-2.549965;0.055989;2.850000;0.000000
5.397925;6.108800;25.574105;-2.538978;0.053732;2.850000;0.000000
5.597848;5.944364;25.459667;-2.528434;0.051531;2.850000;0.000000
5.797771;5.781112;25.343534;-2.518318;0.049386;2.850000;0.000000
5.997694;5.619048;25.225809;-2.508360;0.049773;2.850000;0.000000
6.197617;5.458223;25.106508;-2.497985;0.053661;2.850000;0.000000
6.397540;5.298759;24.985539;-2.486852;0.057573;2.850000;0.000000
6.597464;5.140775;24.862799;-2.474941;0.061506;2.850000;0.000000
6.797387;4.984386;24.738184;-2.462247;0.065454;2.850000;0.000000
6.997310;4.829711;24.611591;-2.448768;0.069411;2.850000;0.000000
7.197233;4.676867;24.482914;-2.434504;0.073370;2.850000;0.000000
7.397156;4.525970;24.352051;-2.419455;0.077319;2.850000;0.000000
7.597079;4.377140;24.218897;-2.403621;0.081246;2.850000;0.000000
7.797002;4.230492;24.083349;-2.387000;0.085137;2.850000;0.000000
7.996925;4.086136;23.945292;-2.369485;0.090144;2.850000;0.000000
8.196849;3.944258;23.804625;-2.350878;0.096092;2.850000;0.000000
8.396772;3.805103;23.661255;-2.331077;0.102114;2.850000;0.000000
8.596695;3.668907;23.515082;-2.310067;0.108192;2.850000;0.000000
8.796618;3.535906;23.366003;-2.287840;0.114301;2.850000;0.000000
8.996541;3.406337;23.213918;-2.264391;0.120411;2.850000;0.000000
9.196464;3.280436;23.058725;-2.239718;0.126481;2.850000;0.000000
9.396387;3.158440;22.900323;-2.213828;0.132464;2.850000;0.000000
9.596311;3.040585;22.738611;-2.186733;0.138303;2.850000;0.000000
9.796234;2.927108;22.573487;-2.158442;0.143936;2.850000;0.000000
9.996157;2.818253;22.404856;-2.128867;0.150678;2.850000;0.000000
10.196080;2.714434;22.232808;-2.097796;0.158585;2.850000;0.000000
10.396003;2.616144;22.057526;-2.065054;0.167274;2.850000;0.000000
10.595926;2.523878;21.879187;-2.030517;0.176735;2.850000;0.000000
10.795849;2.438128;21.697969;-1.994060;0.186937;2.850000;0.000000
10.995773;2.359387;21.514051;-1.955569;0.197821;2.850000;0.000000
11.195696;2.288149;21.327611;-1.914936;0.209293;2.850000;0.000000
11.395619;2.224906;21.138828;-1.872071;0.221213;2.850000;0.000000
11.595542;2.170153;20.947879;-1.826905;0.233387;2.850000;0.000000
11.795465;2.124383;20.754944;-1.779841;0.245562;2.850000;0.000000
11.995388;2.087927;20.560282;-1.733845;0.222921;2.850000;0.000000
12.195311;2.060075;20.364040;-1.692469;0.194426;2.850000;0.000000
12.395234;2.039767;20.166423;-1.656691;0.165720;2.850000;0.000000
12.595158;2.025944;19.967653;-1.626503;0.137309;2.850000;0.000000
12.795081;2.017546;19.767947;-1.601846;0.109460;2.850000;0.000000
12.995004;2.013516;19.567526;-1.582637;0.082250;2.850000;0.000000
13.194927;2.012794;19.366609;-1.568792;0.055612;2.850000;0.000000
13.394850;2.014322;19.165415;-1.560245;0.029379;2.850000;0.000000
13.594773;2.017041;18.964163;-1.556955;0.003322;2.850000;0.000000
13.794696;2.019891;18.763072;-1.558392;-0.022126;2.850000;0.000000
13.994620;2.022026;18.562273;-1.562108;-0.019382;2.850000;0.000000
14.194543;2.023378;18.361800;-1.565715;-0.016594;2.850000;0.000000
14.394466;2.024062;18.161605;-1.568755;-0.013771;2.850000;0.000000
14.594389;2.024195;17.961639;-1.571223;-0.010917;2.850000;0.000000
