# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
0.000000;2.250001;51.900002;-3.016778;0.208965;2.850000;0.000000
0.199993;2.052962;51.875280;-2.997183;0.197036;2.850000;0.000000
0.399986;1.856739;51.842813;-2.959175;0.185079;2.850000;0.000000
0.599978;1.661467;51.803062;-2.923464;0.173281;2.850000;0.000000
0.799971;1.467279;51.756487;-2.890006;0.161780;2.850000;0.000000
0.999964;1.274310;51.703550;-2.858745;0.150675;2.850000;0.000000
1.199957;1.082693;51.644711;-2.829610;0.140024;2.850000;0.000000
1.399949;0.892564;51.580431;-2.802528;0.129857;2.850000;0.000000
1.599942;0.704056;51.511171;-2.777423;0.120180;2.850000;0.000000
1.799935;0.517304;51.437393;-2.754215;0.110978;2.850000;0.000000
1.999928;0.332426;51.359549;-2.732737;0.102347;2.850000;0.000000
2.199921;0.149093;51.277857;-2.712628;0.097654;2.850000;0.000000
2.399913;-0.032311;51.192730;-2.693544;0.092790;2.850000;0.000000
2.599906;-0.211882;51.104355;-2.675472;0.087788;2.850000;0.000000
2.799899;-0.389717;51.012920;-2.658426;0.082678;2.850000;0.000000
2.999892;-0.565914;50.918615;-2.642421;0.077488;2.850000;0.000000
3.199884;-0.740569;50.821626;-2.627463;0.072241;2.850000;0.000000
3.399877;-0.913779;50.722143;-2.613561;0.066956;2.850000;0.000000
3.599870;-1.085642;50.620353;-2.600716;0.061650;2.850000;0.000000
3.799863;-1.256254;50.516445;-2.588931;0.056335;2.850000;0.000000
3.999855;-1.425713;50.410606;-2.578136;0.051309;2.850000;0.000000
4.199848;-1.594117;50.302991;-2.568045;0.049264;2.850000;0.000000
4.399841;-1.761487;50.193701;-2.558401;0.047224;2.850000;0.000000
4.599834;-1.927852;50.082814;-2.549163;0.045191;2.850000;0.000000
4.799827;-2.093240;49.970405;-2.540328;0.043166;2.850000;0.000000
4.999819;-2.257680;49.856553;-2.531896;0.041151;2.850000;0.000000
5.199812;-2.421202;49.741335;-2.523865;0.039145;2.850000;0.000000
5.399805;-2.583833;49.624827;-2.516234;0.037150;2.850000;0.000000
5.599798;-2.745604;49.507106;-2.509000;0.035165;2.850000;0.000000
5.799790;-2.906542;49.388250;-2.502161;0.033191;2.850000;0.000000
5.999783;-3.066684;49.268332;-2.495651;0.031612;2.850000;0.000000
6.199776;-3.226074;49.147381;-2.489231;0.032295;2.850000;0.000000
6.399769;-3.384660;49.025418;-2.482701;0.032981;2.850000;0.000000
6.599762;-3.542418;48.902426;-2.476035;0.033667;2.850000;0.000000
6.799754;-3.699325;48.778390;-2.469232;0.034355;2.850000;0.000000
6.999747;-3.855358;48.653293;-2.462293;0.035043;2.850000;0.000000
7.199740;-4.010496;48.527118;-2.455216;0.035732;2.850000;0.000000
7.399733;-4.164715;48.399849;-2.448003;0.036420;2.850000;0.000000
7.599725;-4.317992;48.271469;-2.440652;0.037108;2.850000;0.000000
7.799718;-4.470305;48.141962;-2.433165;0.037795;2.850000;0.000000
7.999711;-4.621636;48.011307;-2.425644;0.037742;2.850000;0.000000
8.199704;-4.772006;47.879505;-2.418417;0.034841;2.850000;0.000000
8.399696;-4.921459;47.746654;-2.411741;0.031939;2.850000;0.000000
8.599689;-5.070068;47.612844;-2.405644;0.029037;2.850000;0.000000
8.799682;-5.217906;47.478165;-2.400127;0.026136;2.850000;0.000000
8.999675;-5.365048;47.342706;-2.395190;0.023237;2.850000;0.000000
9.199668;-5.511566;47.206559;-2.390832;0.020341;2.850000;0.000000
9.399660;-5.657533;47.069812;-2.387053;0.017447;2.850000;0.000000
9.599653;-5.803024;46.932556;-2.383852;0.014556;2.850000;0.000000
9.799646;-5.948110;46.794880;-2.381227;0.011666;2.850000;0.000000
9.999639;-6.092880;46.656860;-2.378952;0.010612;2.850000;0.000000
10.199631;-6.237370;46.518495;-2.376388;0.014575;2.850000;0.000000
10.399624;-6.381440;46.379725;-2.373076;0.018541;2.850000;0.000000
10.599617;-6.524978;46.240437;-2.368971;0.022509;2.850000;0.000000
10.799610;-6.667872;46.100520;-2.364072;0.026480;2.850000;0.000000
10.999603;-6.810010;45.959861;-2.358380;0.030450;2.850000;0.000000
11.199595;-6.951279;45.818349;-2.351894;0.034419;2.850000;0.000000
11.399588;-7.091568;45.675872;-2.344616;0.038384;2.850000;0.000000
11.599581;-7.230762;45.532318;-2.336545;0.042340;2.850000;0.000000
11.799574;-7.368751;45.387575;-2.327690;0.046282;2.850000;0.000000
11.999566;-7.505371;45.241590;-2.318324;0.047812;2.850000;0.000000
12.199559;-7.640532;45.094388;-2.309127;0.044553;2.850000;0.000000
12.399552;-7.774416;44.945947;-2.300546;0.041304;2.850000;0.000000
12.599545;-7.907104;44.796365;-2.292611;0.038065;2.850000;0.000000
12.799538;-8.038681;44.645742;-2.285320;0.034839;2.850000;0.000000
12.999530;-8.169229;44.494178;-2.278673;0.031624;2.850000;0.000000
13.199523;-8.298833;44.341770;-2.272667;0.028421;2.850000;0.000000
13.399516;-8.427575;44.188620;-2.267300;0.025229;2.850000;0.000000
13.599509;-8.555540;44.034825;-2.262571;0.022045;2.850000;0.000000
13.799501;-8.682811;43.880485;-2.258476;0.018869;2.850000;0.000000
13.999494;-8.809504;43.725657;-2.254957;0.016247;2.850000;0.000000
14.199487;-8.935713;43.570390;-2.251877;0.014492;2.850000;0.000000
14.399480;-9.061444;43.414792;-2.249153;0.012733;2.850000;0.000000
14.599472;-9.186757;43.258902;-2.246783;0.010971;2.850000;0.000000
14.799465;-9.311709;43.102758;-2.244765;0.009205;2.850000;0.000000
14.999458;-9.436362;42.946401;-2.243101;0.007437;2.850000;0.000000
15.199451;-9.560774;42.789868;-2.241791;0.005668;2.850000;0.000000
15.399444;-9.685005;42.633199;-2.240835;0.003898;2.850000;0.000000
15.599436;-9.809114;42.476433;-2.240232;0.002127;2.850000;0.000000
15.799429;-9.933161;42.319609;-2.239975;0.000356;2.850000;0.000000
15.999422;-10.057179;42.162791;-2.239780;0.001334;2.850000;0.000000
16.199415;-10.181133;42.005958;-2.239061;0.005689;2.850000;0.000000
16.399407;-10.304919;41.848971;-2.237488;0.010042;2.850000;0.000000
16.599400;-10.428398;41.691724;-2.235045;0.014394;2.850000;0.000000
16.799393;-10.551435;41.534109;-2.231732;0.018744;2.850000;0.000000
16.999386;-10.673893;41.376019;-2.227549;0.023090;2.850000;0.000000
17.199379;-10.795634;41.217345;-2.222497;0.027432;2.850000;0.000000
17.399371;-10.916521;41.057981;-2.216576;0.031766;2.850000;0.000000
17.599364;-11.036417;40.897820;-2.209788;0.036090;2.850000;0.000000
17.799357;-11.155187;40.736753;-2.202109;0.040399;2.850000;0.000000
17.999350;-11.272627;40.574744;-2.192891;0.051201;2.850000;0.000000
18.199342;-11.388357;40.411584;-2.180897;0.068443;2.850000;0.000000
18.399335;-11.501814;40.246898;-2.165474;0.085814;2.850000;0.000000
18.599328;-11.612370;40.080377;-2.146572;0.103319;2.850000;0.000000
18.799321;-11.719397;39.911715;-2.124175;0.120916;2.850000;0.000000
18.999314;-11.822270;39.740603;-2.098274;0.138506;2.850000;0.000000
