# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
14.997369;18.758823;50.354082;-1.708726;-0.001883;2.850000;0.000000
15.197334;18.956861;50.326536;-1.709370;-0.004561;2.850000;0.000000
15.397299;19.154867;50.298811;-1.710549;-0.007238;2.850000;0.000000
15.597264;19.352828;50.270799;-1.712264;-0.009915;2.850000;0.000000
15.797229;19.550733;50.242396;-1.714514;-0.012592;2.850000;0.000000
15.997194;19.748572;50.213494;-1.717262;-0.013958;2.850000;0.000000
16.197159;19.946342;50.184050;-1.719855;-0.011976;2.850000;0.000000
16.397123;20.144048;50.154131;-1.722052;-0.009995;2.850000;0.000000
16.597088;20.341700;50.123816;-1.723852;-0.008014;2.850000;0.000000
16.797053;20.539308;50.093184;-1.725257;-0.006034;2.850000;0.000000
16.997018;20.736883;50.062312;-1.726266;-0.004055;2.850000;0.000000
17.196983;20.934434;50.031281;-1.726878;-0.002075;2.850000;0.000000
17.396948;21.131972;50.000167;-1.727096;-0.000096;2.850000;0.000000
17.596913;21.329507;49.969050;-1.726917;0.001883;2.850000;0.000000
17.796878;21.527048;49.938008;-1.726342;0.003863;2.850000;0.000000
17.996843;21.724609;49.907120;-1.725383;0.005500;2.850000;0.000000
18.196808;21.922201;49.876446;-1.724194;0.006390;2.850000;0.000000
18.396773;22.119827;49.846026;-1.722827;0.007280;2.850000;0.000000
18.596738;22.317493;49.815894;-1.721282;0.008170;2.850000;0.000000
18.796702;22.515208;49.786085;-1.719560;0.009060;2.850000;0.000000
18.996667;22.712979;49.756635;-1.717659;0.009949;2.850000;0.000000
19.196632;22.910814;49.727576;-1.715581;0.010837;2.850000;0.000000
19.396597;23.108719;49.698946;-1.713325;0.011724;2.850000;0.000000
19.596562;23.306703;49.670777;-1.710892;0.012611;2.850000;0.000000
19.796527;23.504772;49.643106;-1.708282;0.013496;2.850000;0.000000
19.996492;23.702913;49.615969;-1.705556;0.012616;2.850000;0.000000
20.196457;23.901099;49.589325;-1.703450;0.008451;2.850000;0.000000
