# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
0.000000;2.000001;52.350002;-3.013960;0.227243;2.850000;0.000000
0.199953;1.803496;52.324784;-2.992956;0.211717;2.850000;0.000000
0.399906;1.607915;52.291290;-2.952502;0.195914;2.850000;0.000000
0.599858;1.413339;52.250117;-2.915099;0.180155;2.850000;0.000000
0.799811;1.219852;52.201862;-2.880714;0.164676;2.850000;0.000000
0.999764;1.027534;52.147122;-2.849290;0.149633;2.850000;0.000000
1.199717;0.836469;52.086494;-2.820753;0.135114;2.850000;0.000000
1.399669;0.646738;52.020575;-2.795019;0.121153;2.850000;0.000000
1.599622;0.458423;51.949962;-2.772004;0.107738;2.850000;0.000000
1.799575;0.271607;51.875253;-2.751629;0.094824;2.850000;0.000000
1.999528;0.086370;51.797043;-2.733601;0.082462;2.850000;0.000000
2.199480;-0.097357;51.715770;-2.716842;0.082441;2.850000;0.000000
2.399433;-0.279418;51.631604;-2.700312;0.082368;2.850000;0.000000
2.599386;-0.459810;51.544567;-2.683826;0.082244;2.850000;0.000000
2.799339;-0.638532;51.454679;-2.667389;0.082070;2.850000;0.000000
2.999291;-0.815582;51.361961;-2.651008;0.081847;2.850000;0.000000
3.199244;-0.990958;51.266434;-2.634689;0.081575;2.850000;0.000000
3.399197;-1.164658;51.168119;-2.618437;0.081257;2.850000;0.000000
3.599150;-1.336680;51.067036;-2.602260;0.080894;2.850000;0.000000
3.799102;-1.507022;50.963206;-2.586161;0.080487;2.850000;0.000000
3.999055;-1.675685;50.856648;-2.570270;0.079841;2.850000;0.000000
4.199008;-1.842773;50.747373;-2.555185;0.072379;2.850000;0.000000
4.398961;-2.008326;50.635653;-2.541474;0.064915;2.850000;0.000000
4.598914;-2.172490;50.521744;-2.529247;0.057467;2.850000;0.000000
4.798866;-2.335410;50.405904;-2.518501;0.050045;2.850000;0.000000
4.998819;-2.497232;50.288390;-2.509232;0.042656;2.850000;0.000000
5.198772;-2.658101;50.169456;-2.501434;0.035299;2.850000;0.000000
5.398725;-2.818165;50.049361;-2.495104;0.027971;2.850000;0.000000
5.598677;-2.977568;49.928362;-2.490238;0.020664;2.850000;0.000000
5.798630;-3.136457;49.806714;-2.486832;0.013370;2.850000;0.000000
5.998583;-3.294984;49.684668;-2.484693;0.006591;2.850000;0.000000
6.198536;-3.453385;49.562314;-2.482964;0.009270;2.850000;0.000000
6.398488;-3.611496;49.439716;-2.480842;0.011952;2.850000;0.000000
6.598441;-3.769259;49.316783;-2.478183;0.014636;2.850000;0.000000
6.798394;-3.926616;49.193424;-2.474988;0.017320;2.850000;0.000000
6.998347;-4.083512;49.069547;-2.471258;0.020003;2.850000;0.000000
7.198299;-4.239889;48.945061;-2.466992;0.022681;2.850000;0.000000
7.398252;-4.395690;48.819876;-2.462191;0.025354;2.850000;0.000000
7.598205;-4.550858;48.693900;-2.456858;0.028018;2.850000;0.000000
7.798158;-4.705336;48.567043;-2.450992;0.030670;2.850000;0.000000
7.998110;-4.859062;48.439217;-2.444645;0.033121;2.850000;0.000000
8.198063;-5.011933;48.310395;-2.438009;0.033543;2.850000;0.000000
8.398016;-5.163973;48.180520;-2.431258;0.033976;2.850000;0.000000
8.597969;-5.315151;48.049594;-2.424419;0.034420;2.850000;0.000000
8.797922;-5.465438;47.917619;-2.417489;0.034876;2.850000;0.000000
8.997874;-5.614802;47.784596;-2.410467;0.035343;2.850000;0.000000
9.197827;-5.763215;47.650529;-2.403350;0.035822;2.850000;0.000000
9.397780;-5.910645;47.515417;-2.396138;0.036313;2.850000;0.000000
9.597733;-6.057063;47.379265;-2.388827;0.036815;2.850000;0.000000
9.797685;-6.202438;47.242073;-2.381417;0.037330;2.850000;0.000000
9.997638;-6.346758;47.103827;-2.373960;0.037564;2.850000;0.000000
10.197591;-6.490134;46.964422;-2.366691;0.035475;2.850000;0.000000
10.397544;-6.632483;46.824038;-2.359809;0.033371;2.850000;0.000000
10.597496;-6.773871;46.682729;-2.353349;0.031254;2.850000;0.000000
10.797449;-6.914364;46.540548;-2.347315;0.029127;2.850000;0.000000
10.997402;-7.054030;46.397549;-2.341706;0.026993;2.850000;0.000000
11.197355;-7.192936;46.253785;-2.336524;0.024852;2.850000;0.000000
11.397307;-7.331148;46.109309;-2.331769;0.022707;2.850000;0.000000
11.597260;-7.468732;45.964175;-2.327443;0.020560;2.850000;0.000000
11.797213;-7.605757;45.818436;-2.323545;0.018412;2.850000;0.000000
11.997166;-7.742261;45.672175;-2.319957;0.016981;2.850000;0.000000
12.197118;-7.878143;45.525557;-2.316252;0.019585;2.850000;0.000000
12.397071;-8.013485;45.378371;-2.312075;0.022193;2.850000;0.000000
12.597024;-8.148195;45.230560;-2.307376;0.024807;2.850000;0.000000
12.796977;-8.282180;45.082071;-2.302152;0.027428;2.850000;0.000000
12.996929;-8.415351;44.932847;-2.296404;0.030057;2.850000;0.000000
13.196882;-8.547615;44.782834;-2.290129;0.032696;2.850000;0.000000
13.396835;-8.678880;44.631976;-2.283326;0.035344;2.850000;0.000000
13.596788;-8.809056;44.480218;-2.275993;0.038001;2.850000;0.000000
13.796741;-8.938051;44.327504;-2.268131;0.040668;2.850000;0.000000
13.996693;-9.065787;44.173762;-2.260002;0.041587;2.850000;0.000000
14.196646;-9.192311;44.018936;-2.252510;0.034297;2.850000;0.000000
14.396599;-9.317758;43.863261;-2.246383;0.026993;2.850000;0.000000
14.596552;-9.442359;43.706918;-2.241717;0.019682;2.850000;0.000000
14.796504;-9.566344;43.550084;-2.238513;0.012369;2.850000;0.000000
14.996457;-9.689946;43.392937;-2.236771;0.005057;2.850000;0.000000
15.196410;-9.813396;43.235657;-2.236491;-0.002254;2.850000;0.000000
15.396363;-9.936926;43.078422;-2.237673;-0.009562;2.850000;0.000000
15.596315;-10.060766;42.921411;-2.240315;-0.016867;2.850000;0.000000
15.796268;-10.185148;42.764801;-2.244415;-0.024165;2.850000;0.000000
15.996221;-10.310282;42.608798;-2.249465;-0.027817;2.850000;0.000000
16.196174;-10.436176;42.453531;-2.253866;-0.017647;2.850000;0.000000
16.396126;-10.562637;42.298684;-2.256379;-0.007488;2.850000;0.000000
16.596079;-10.689345;42.144008;-2.256861;0.002664;2.850000;0.000000
16.796032;-10.815979;41.989255;-2.255314;0.012812;2.850000;0.000000
16.995985;-10.942218;41.834176;-2.251737;0.022963;2.850000;0.000000
17.195937;-11.067741;41.678522;-2.246130;0.033117;2.850000;0.000000
17.395890;-11.192227;41.522044;-2.238493;0.043271;2.850000;0.000000
17.595843;-11.315356;41.364494;-2.228826;0.053419;2.850000;0.000000
17.795796;-11.436806;41.205623;-2.217132;0.063542;2.850000;0.000000
17.995749;-11.556234;41.045213;-2.203466;0.073270;2.850000;0.000000
18.195701;-11.673262;40.883129;-2.187964;0.081889;2.850000;0.000000
18.395654;-11.787628;40.719140;-2.170720;0.090604;2.850000;0.000000
18.595607;-11.898991;40.553128;-2.151728;0.099404;2.850000;0.000000
18.795560;-12.007010;40.384972;-2.130974;0.108270;2.850000;0.000000
18.995512;-12.111344;40.214554;-2.108449;0.117166;2.850000;0.000000
19.195465;-12.211652;40.041754;-2.084149;0.126042;2.850000;0.000000
19.395418;-12.307593;39.866453;-2.058079;0.134830;2.850000;0.000000
19.595371;-12.398825;39.688532;-2.030253;0.143445;2.850000;0.000000
19.795323;-12.485009;39.507872;-2.000696;0.151786;2.850000;0.000000
19.995276;-12.565815;39.324323;-1.969356;0.160424;2.850000;0.000000
20.195229;-12.640831;39.137832;-1.935971;0.171659;2.850000;0.000000
20.395182;-12.709398;38.948768;-1.900209;0.183997;2.850000;0.000000
20.595134;-12.770877;38.757436;-1.861882;0.197433;2.850000;0.000000
20.795087;-12.824631;38.564138;-1.820815;0.211914;2.850000;0.000000
20.995040;-12.870022;38.369181;-1.776847;0.227325;2.850000;0.000000
21.194993;-12.906413;38.172866;-1.729837;0.243468;2.850000;0.000000
21.394945;-12.933167;37.975500;-1.679677;0.260038;2.850000;0.000000
21.594898;-12.949645;37.777386;-1.626308;0.276608;2.850000;0.000000
21.794851;-12.955209;37.578828;-1.569739;0.292619;2.850000;0.000000
21.994804;-12.949225;37.380107;-1.510704;0.302111;2.850000;0.000000
22.194757;-12.931313;37.181638;-1.451062;0.297631;2.850000;0.000000
22.394709;-12.901596;36.984220;-1.391916;0.294679;2.850000;0.000000
22.594662;-12.860249;36.788617;-1.333121;0.293286;2.850000;0.000000
22.794615;-12.807449;36.595592;-1.274392;0.293454;2.850000;0.000000
22.994568;-12.743369;36.405907;-1.215446;0.295158;2.850000;0.000000
23.194520;-12.668186;36.220326;-1.156004;0.298342;2.850000;0.000000
23.394473;-12.582075;36.039613;-1.095799;0.302916;2.850000;0.000000
23.594426;-12.485211;35.864529;-1.034575;0.308750;2.850000;0.000000
23.794379;-12.377768;35.695838;-0.972137;0.315662;2.850000;0.000000
23.994331;-12.260032;35.534437;-0.909018;0.317467;2.850000;0.000000
24.194284;-12.132558;35.381046;-0.846904;0.305539;2.850000;0.000000
24.394237;-11.995827;35.235555;-0.787008;0.294161;2.850000;0.000000
24.594190;-11.850581;35.098160;-0.729218;0.283700;2.850000;0.000000
24.794142;-11.697564;34.969055;-0.673329;0.274433;2.850000;0.000000
24.994095;-11.537518;34.848433;-0.619105;0.266561;2.850000;0.000000
25.194048;-11.371185;34.736491;-0.566284;0.260234;2.850000;0.000000
25.394001;-11.199309;34.633421;-0.514589;0.255563;2.850000;0.000000
25.593953;-11.022631;34.539418;-0.463729;0.252642;2.850000;0.000000
25.793906;-10.841895;34.454677;-0.413351;0.251552;2.850000;0.000000
25.993859;-10.657457;34.379245;-0.363203;0.251188;2.850000;0.000000
26.193812;-10.469318;34.313074;-0.313551;0.247913;2.850000;0.000000
26.393765;-10.278647;34.256417;-0.264639;0.243608;2.850000;0.000000
26.593717;-10.085673;34.209108;-0.216726;0.238441;2.850000;0.000000
26.793670;-9.890627;34.170982;-0.169898;0.232584;2.850000;0.000000
26.993623;-9.693739;34.141871;-0.124223;0.226208;2.850000;0.000000
27.193576;-9.495240;34.121611;-0.079743;0.219476;2.850000;0.000000
27.393528;-9.295359;34.110036;-0.036481;0.212537;2.850000;0.000000
27.593481;-9.094328;34.106979;0.005556;0.205522;2.850000;0.000000
27.793434;-8.892377;34.112275;0.046315;0.198546;2.850000;0.000000
27.993387;-8.690502;34.125695;0.086272;0.196337;2.850000;0.000000
28.193339;-8.489775;34.147094;0.126843;0.203844;2.850000;0.000000
28.393292;-8.289698;34.176809;0.169050;0.213545;2.850000;0.000000
28.593245;-8.091138;34.215133;0.213434;0.225463;2.850000;0.000000
28.793198;-7.894961;34.262362;0.260354;0.239619;2.850000;0.000000
28.993150;-7.702035;34.318791;0.310166;0.256006;2.850000;0.000000
29.193103;-7.513227;34.384712;0.363222;0.274545;2.850000;0.000000
29.393056;-7.329404;34.460422;0.419851;0.295043;2.850000;0.000000
29.593009;-7.151433;34.546215;0.480346;0.317129;2.850000;0.000000
