# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
16.779728;6.444727;11.418041;-2.378924;0.020594;2.850000;0.000000
16.979487;6.580714;11.276235;-2.375595;0.013273;2.850000;0.000000
17.179246;6.717821;11.134006;-2.373699;0.005951;2.850000;0.000000
17.379004;6.856364;10.990628;-2.373226;-0.001130;2.850000;0.000000
17.578763;6.996781;10.844978;-2.377195;-0.041256;2.850000;0.000000
17.778522;7.137125;10.696938;-2.390026;-0.084550;2.850000;-0.042613
17.978280;7.275210;10.546141;-2.411835;-0.129152;2.847012;-1.703027
18.178039;7.408899;10.392168;-2.442969;-0.176905;2.724901;-1.444675
18.377798;7.536054;10.234602;-2.484002;-0.229355;2.616852;-1.180874
18.577556;7.654539;10.073023;-2.535679;-0.287533;2.525101;-0.898266
18.777315;7.762214;9.907016;-2.598811;-0.351515;2.453011;-0.585687
18.977074;7.856943;9.736160;-2.674104;-0.419696;2.404843;-0.237138
19.176832;7.936588;9.560040;-2.761889;-0.487921;2.385064;-0.012679
19.376591;7.998914;9.378590;-2.861233;-0.527847;2.384001;-0.012679
19.576350;8.042797;9.193182;-2.954720;-0.451851;2.382939;0.421542
19.776108;8.070786;9.002763;-3.034026;-0.372301;2.418018;0.810183
19.975867;8.085171;8.808087;-3.099153;-0.295906;2.484048;1.160350
20.175626;8.088242;8.609912;3.132467;-0.225680;2.575669;1.488025
20.375384;8.082290;8.408992;3.093613;-0.162066;2.688599;1.812366
20.575143;8.069603;8.206084;3.066653;-0.104040;2.820042;0.425171
20.774902;8.052473;8.001943;3.050944;-0.049848;2.850000;0.000000
20.974660;8.033188;7.797325;3.046098;0.002574;2.850000;0.000000
21.174419;8.014040;7.592986;3.052019;0.055417;2.850000;0.000000
21.374178;7.997261;7.389138;3.068232;0.088903;2.850000;0.000000
21.573936;7.984085;7.185645;3.085264;0.077989;2.850000;0.000000
21.773695;7.974207;6.983506;3.099877;0.066278;2.850000;0.000000
21.973454;7.967079;6.782558;3.111970;0.053891;2.850000;0.000000
22.173212;7.962147;6.582640;3.121462;0.040941;2.850000;0.000000
22.372971;7.958863;6.383590;3.128286;0.027541;2.850000;0.000000
22.572730;7.956676;6.185247;3.132391;0.013797;2.850000;0.000000
22.772488;7.955035;5.987450;3.133741;-0.000187;2.850000;0.000000
22.972247;7.953390;5.790035;3.132312;-0.014307;2.850000;0.000000
23.172006;7.951190;5.592843;3.128095;-0.028456;2.850000;0.000000
23.371764;7.947921;5.395794;3.122044;-0.025590;2.850000;0.000000
23.571523;7.943673;5.198702;3.118563;-0.009733;2.850000;0.000000
23.771282;7.939040;5.001338;3.118202;0.006043;2.850000;0.000000
23.971040;7.934633;4.803534;3.120944;0.021627;2.850000;0.000000
24.170799;7.931062;4.605122;3.126759;0.036910;2.850000;0.000000
24.370558;7.928939;4.405933;3.135601;0.051782;2.850000;0.000000
24.570316;7.928874;4.205801;-3.135775;0.066120;2.850000;0.000000
24.770075;7.931477;4.004558;-3.121077;0.079797;2.850000;0.000000
24.969834;7.937361;3.802035;-3.103589;0.092672;2.850000;0.000000
25.169592;7.947134;3.598065;-3.083428;0.104596;2.850000;0.000000
25.369351;7.961050;3.393657;-3.065682;0.057128;2.850000;0.000000
25.569110;7.977433;3.188576;-3.060124;-0.002830;2.850000;-0.262880
25.768868;7.993703;2.983401;-3.066845;-0.062721;2.831515;-2.117777
25.968627;8.007261;2.778982;-3.086025;-0.125251;2.677944;-1.767148
26.168386;8.015504;2.576173;-3.118198;-0.192916;2.542711;-1.436321
