#x_m,y_m,w_tr_right_m,w_tr_left_m
4.28,23.26,2.104079865561874,0.4962411694957753
4.3,23.240000000000002,2.085372088375313,0.5121576201698781
4.44,23.240000000000002,2.0988330496305907,0.4962411694957753
4.46,23.22,2.0815961034566715,0.5121576201698781
4.58,23.22,2.1006665740997854,0.49246451024635807
4.6000000000000005,23.2,2.0847851056227267,0.5089499366462674
4.68,23.2,2.1006665740997854,0.4962411694957753
4.7,23.18,2.0847851056227267,0.5104319835741924
4.78,23.18,2.10149953154274,0.49120161779409927
4.8,23.16,2.086629422428208,0.5052328855678958
4.86,23.16,2.101416248799862,0.49120161779409927
4.88,23.14,2.086629422428208,0.5052328855678958
4.94,23.14,2.101416248799862,0.49120161779409927
4.96,23.12,2.0873835050112914,0.5032434251209281
5.0,23.12,2.09841614404173,0.49120161779409927
5.0200000000000005,23.1,2.0850366873488553,0.5032434251209281
5.0600000000000005,23.1,2.0970815588961504,0.49120161779409927
5.08,23.080000000000002,2.0843657437566074,0.5032434251209281
5.12,23.080000000000002,2.09741527483246,0.48790862414368835
5.14,23.06,2.085372088375313,0.4984985911070852
5.18,23.06,2.0994165957582274,0.48434686204510313
5.2,23.04,2.088053600738476,0.4962411694957753
5.22,23.04,2.0954957733212556,0.48790862414368835
5.24,23.02,2.084617369726221,0.4984985911070852
5.28,23.02,2.1003333101883994,0.48434686204510313
5.3,23.0,2.0901464390283704,0.4962411694957753
5.32,23.0,2.09841614404173,0.48714674616617715
5.34,22.98,2.088723508487326,0.4962411694957753
5.36,22.98,2.0973318502034717,0.48790862414368835
5.38,22.96,2.088137349483903,0.4984985911070852
5.4,22.96,2.0970815588961504,0.49120161779409927
5.42,22.94,2.088137349483903,0.5032434251209281
5.44,22.94,2.0970815588961504,0.4962411694957753
5.46,22.92,2.088137349483903,0.5049844718999243
5.48,22.92,2.0970815588961504,0.4962411694957753
5.5,22.900000000000002,2.088137349483903,0.5049844718999243
5.5200000000000005,22.900000000000002,2.0970815588961504,0.4962411694957753
5.54,22.88,2.088137349483903,0.5044874144447506
5.5600000000000005,22.88,2.0970815588961504,0.4932212806020776
5.58,22.86,2.0883885781003055,0.4992496481075234
5.6000000000000005,22.86,2.0976655313033135,0.48892331693264085
5.62,22.84,2.089476930208785,0.4964923100695951
5.64,22.84,2.0990831582085687,0.48714674616617715
5.68,22.8,2.0840302011509837,0.5044874144447506
5.7,22.8,2.094159560263267,0.4932212806020776
5.74,22.76,2.0807561823924767,0.5044874144447506
5.76,22.76,2.0914012628582435,0.4932212806020776
5.8,22.72,2.0796638418062328,0.5044874144447506
5.82,22.72,2.090815760362977,0.4932212806020776
5.86,22.68,2.0796638418062328,0.5044874144447506
5.88,22.68,2.090815760362977,0.4932212806020776
5.94,22.62,2.0762154784446634,0.5044874144447506
5.96,22.62,2.088053600738476,0.4932212806020776
6.0200000000000005,22.56,2.0769728648009425,0.5044874144447506
6.04,22.56,2.089476930208785,0.4932212806020776
6.12,22.48,2.0800840321299585,0.5061017305526642
6.140000000000001,22.48,2.093407612589214,0.49195959492893326
6.46,22.16,2.093407612589214,0.49195959492893326
6.46,22.14,2.0800840321299585,0.5061017305526642
6.54,22.06,2.089476930208785,0.4932212806020776
6.54,22.04,2.0769728648009425,0.5044874144447506
6.6000000000000005,21.98,2.088053600738476,0.4932212806020776
6.6000000000000005,21.96,2.0762154784446634,0.5044874144447506
6.640000000000001,21.92,2.085623608199751,0.4964923100695951
6.640000000000001,21.900000000000002,2.0742788378789885,0.5091971329657564
6.68,21.86,2.085372088375313,0.4992496481075234
