# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
0.000000;4.220000;21.660000;-0.113409;-0.799337;2.000000;0.000000
0.199377;4.410384;21.623546;-0.263060;-0.740763;2.000000;0.000000
0.398755;4.594391;21.559881;-0.400994;-0.675022;2.000000;0.000000
0.598132;4.770160;21.471623;-0.527708;-0.614286;2.000000;0.000000
0.797510;4.935833;21.361385;-0.644906;-0.565305;2.000000;0.000000
0.996887;5.089548;21.231786;-0.754908;-0.530983;2.000000;0.000000
1.196265;5.229447;21.085440;-0.860293;-0.512229;2.000000;0.000000
1.395642;5.353670;20.924963;-0.963720;-0.509257;2.000000;0.000000
1.595020;5.460356;20.752973;-1.067879;-0.522258;2.000000;0.000000
1.794397;5.547647;20.572084;-1.175487;-0.551544;2.000000;0.000000
1.993774;5.613350;20.386319;-1.286067;-0.545451;2.000000;0.000000
2.193152;5.658347;20.197530;-1.385221;-0.473239;2.000000;0.000000
2.392529;5.685917;20.004891;-1.469396;-0.390908;2.000000;0.000000
2.591907;5.698818;19.809028;-1.537922;-0.307713;2.000000;0.000000
2.791284;5.699812;19.610564;4.692140;-0.228603;2.000000;0.000000
2.990662;5.691656;19.410127;4.653760;-0.155056;2.000000;0.000000
3.190039;5.677110;19.208341;4.629414;-0.086374;2.000000;0.000000
3.389417;5.658935;19.005832;4.618564;-0.020697;2.000000;0.000000
3.588794;5.639888;18.803225;4.620959;0.044346;2.000000;0.000000
3.788171;5.622731;18.601145;4.636679;0.111250;2.000000;0.000000
3.987549;5.609849;18.398951;4.660631;0.112632;2.000000;0.000000
4.186926;5.601610;18.197632;4.681844;0.097746;2.000000;0.000000
4.386304;5.597348;17.997291;4.699863;0.081943;2.000000;0.000000
4.585681;5.596372;17.797758;-1.568608;0.065432;2.000000;0.000000
4.785059;5.597990;17.598863;-1.557279;0.048395;2.000000;0.000000
4.984436;5.601511;17.400436;-1.549396;0.030994;2.000000;0.000000
5.183813;5.606246;17.202306;-1.544997;0.013372;2.000000;0.000000
5.383191;5.611502;17.004303;-1.544102;-0.004344;2.000000;0.000000
5.582568;5.616588;16.806258;-1.546716;-0.022029;2.000000;0.000000
5.781946;5.620817;16.607984;-1.552722;-0.034684;2.000000;0.000000
5.981323;5.623755;16.409331;-1.559131;-0.029845;2.000000;0.000000
6.180701;5.625517;16.210388;-1.564592;-0.025063;2.000000;0.000000
6.380078;5.626287;16.011201;-1.569112;-0.020329;2.000000;0.000000
6.579456;5.626250;15.811817;4.710489;-0.015637;2.000000;0.000000
6.778833;5.625590;15.612281;4.707834;-0.010976;2.000000;0.000000
6.978210;5.624493;15.412639;4.706106;-0.006338;2.000000;0.000000
7.177588;5.623143;15.212938;4.705302;-0.001713;2.000000;0.000000
7.376965;5.621724;15.013223;4.705422;0.002909;2.000000;0.000000
7.576343;5.620421;14.813540;4.706465;0.007538;2.000000;0.000000
7.775720;5.619410;14.613931;4.708206;0.008553;2.000000;0.000000
7.975098;5.618738;14.414405;4.709797;0.007386;2.000000;0.000000
8.174475;5.618360;14.214953;4.711153;0.006214;2.000000;0.000000
8.373853;5.618230;14.015561;4.712275;0.005039;2.000000;0.000000
8.573230;5.618299;13.816214;-1.570023;0.003862;2.000000;0.000000
8.772607;5.618522;13.616898;-1.569371;0.002682;2.000000;0.000000
8.971985;5.618852;13.417600;-1.568954;0.001501;2.000000;0.000000
9.171362;5.619241;13.218306;-1.568773;0.000319;2.000000;0.000000
9.370740;5.619643;13.019002;-1.568827;-0.000862;2.000000;0.000000
9.570117;5.620010;12.819675;-1.569116;-0.002004;2.000000;0.000000
9.769495;5.620306;12.620313;-1.569509;-0.001929;2.000000;0.000000
9.968872;5.620525;12.420924;-1.569886;-0.001855;2.000000;0.000000
10.168250;5.620670;12.221516;-1.570248;-0.001781;2.000000;0.000000
10.367627;5.620744;12.022100;-1.570596;-0.001707;2.000000;0.000000
10.567004;5.620751;11.822685;4.712256;-0.001634;2.000000;0.000000
10.766382;5.620692;11.623280;4.711938;-0.001561;2.000000;0.000000
10.965759;5.620572;11.423895;4.711634;-0.001488;2.000000;0.000000
11.165137;5.620392;11.224540;4.711344;-0.001415;2.000000;0.000000
11.364514;5.620156;11.025223;4.711069;-0.001343;2.000000;0.000000
11.563892;5.619868;10.825954;4.710825;-0.000915;2.000000;0.000000
11.763269;5.619544;10.626727;4.710731;-0.000027;2.000000;0.000000
11.962647;5.619219;10.427519;4.710814;0.000862;2.000000;0.000000
12.162024;5.618928;10.228307;4.711074;0.001750;2.000000;0.000000
12.361401;5.618707;10.029065;4.711511;0.002636;2.000000;0.000000
12.560779;5.618590;9.829770;4.712124;0.003520;2.000000;0.000000
12.760156;5.618613;9.630398;-1.570271;0.004400;2.000000;0.000000
12.959534;5.618811;9.430925;-1.569306;0.005276;2.000000;0.000000
13.158911;5.619219;9.231327;-1.568166;0.006147;2.000000;0.000000
13.358289;5.619873;9.031579;-1.566851;0.007012;2.000000;0.000000
13.557666;5.620790;8.831672;-1.565681;0.004111;2.000000;0.000000
13.757043;5.621871;8.631662;-1.565218;0.000526;2.000000;0.000000
13.956421;5.622974;8.431634;-1.565470;-0.003056;2.000000;0.000000
14.155798;5.623954;8.231676;-1.566440;-0.006649;2.000000;0.000000
14.355176;5.624667;8.031874;-1.568130;-0.010269;2.000000;0.000000
14.554553;5.624971;7.832315;-1.570544;-0.013928;2.000000;0.000000
14.753931;5.624720;7.633085;4.709498;-0.017642;2.000000;0.000000
14.953308;5.623772;7.434272;4.705616;-0.021424;2.000000;0.000000
15.152686;5.621982;7.235961;4.700986;-0.025290;2.000000;0.000000
15.352063;5.619209;7.038251;4.695704;-0.024828;2.000000;0.000000
15.551440;5.615527;6.841121;4.692176;-0.010914;2.000000;0.000000
15.750818;5.611426;6.644241;4.691411;0.003154;2.000000;0.000000
15.950195;5.607446;6.447291;4.693416;0.017179;2.000000;0.000000
16.149573;5.604126;6.249947;4.698173;0.030959;2.000000;0.000000
16.348950;5.602006;6.051887;4.705636;0.044298;2.000000;0.000000
16.548328;5.601625;5.852788;-1.567452;0.057001;2.000000;0.000000
16.747705;5.603522;5.652328;-1.554817;0.068882;2.000000;0.000000
16.947083;5.608237;5.450185;-1.539769;0.079767;2.000000;0.000000
17.146460;5.616309;5.246035;-1.522455;0.089496;2.000000;0.000000
17.345837;5.628072;5.040200;-1.506691;0.045378;2.000000;0.000000
17.545215;5.641841;4.833138;-1.504491;-0.023827;2.000000;0.000000
17.744592;5.654591;4.625897;-1.516623;-0.093543;2.000000;0.000000
17.943970;5.663256;4.419832;-1.543487;-0.168272;2.000000;0.000000
18.143347;5.664770;4.216298;4.697116;-0.252189;2.000000;0.000000
18.342725;5.656069;4.016651;4.637341;-0.348517;2.000000;0.000000
18.542102;5.634086;3.822246;4.558671;-0.457865;2.000000;0.000000
18.741480;5.595756;3.634437;4.459704;-0.575153;2.000000;0.000000
18.940857;5.538015;3.454581;4.340274;-0.685872;2.000000;0.000000
19.140234;5.457777;3.283999;4.202653;-0.762935;2.000000;0.000000
19.339612;5.351787;3.122464;4.063443;-0.679727;2.000000;0.000000
19.538989;5.223041;2.973745;3.936395;-0.614782;2.000000;0.000000
19.738367;5.074796;2.839742;3.818208;-0.571075;2.000000;0.000000
19.937744;4.910308;2.722357;3.705368;-0.548665;2.000000;0.000000
20.137122;4.732833;2.623493;3.594371;-0.546905;2.000000;0.000000
20.336499;4.545628;2.545051;3.481773;-0.565351;2.000000;0.000000
20.535877;4.351949;2.488933;3.364173;-0.603711;2.000000;0.000000
20.735254;4.155052;2.457040;3.238273;-0.660914;2.000000;0.000000
20.934631;3.958193;2.451275;3.101097;-0.733120;2.000000;0.000000
21.134009;3.764226;2.473523;2.953073;-0.750441;2.000000;0.000000
21.333386;3.575679;2.523689;2.811856;-0.694601;2.000000;0.000000
21.532764;3.394735;2.599333;2.681290;-0.636543;2.000000;0.000000
21.732141;3.223141;2.697935;2.560490;-0.585205;2.000000;0.000000
21.931519;3.062647;2.816972;2.447694;-0.545390;2.000000;0.000000
22.130896;2.915002;2.953924;2.340690;-0.519177;2.000000;0.000000
22.330273;2.781953;3.106269;2.237078;-0.507304;2.000000;0.000000
22.529651;2.665251;3.271485;2.134387;-0.510064;2.000000;0.000000
22.729028;2.566643;3.447052;2.030108;-0.527725;2.000000;0.000000
22.928406;2.487879;3.630446;1.921711;-0.560504;2.000000;0.000000
23.127783;2.430781;3.816189;1.818347;-0.499222;2.000000;0.000000
23.327161;2.391936;4.006384;1.728639;-0.423306;2.000000;0.000000
23.526538;2.368724;4.200371;1.653757;-0.343139;2.000000;0.000000
23.725916;2.358524;4.397486;1.593800;-0.265140;2.000000;0.000000
23.925293;2.358719;4.597063;1.548272;-0.192099;2.000000;0.000000
24.124670;2.366689;4.798435;1.516483;-0.124255;2.000000;0.000000
24.324048;2.379815;5.000938;1.497808;-0.060362;2.000000;0.000000
24.523425;2.395479;5.203906;1.491839;0.001571;2.000000;0.000000
24.722803;2.411062;5.406673;1.498462;0.063846;2.000000;0.000000
24.922180;2.423989;5.609004;1.517004;0.102103;2.000000;0.000000
25.121558;2.432856;5.810933;1.536410;0.089753;2.000000;0.000000
25.320935;2.438040;6.011776;1.553132;0.076573;2.000000;0.000000
25.520313;2.440132;6.211708;1.567069;0.062724;2.000000;0.000000
25.719690;2.439724;6.410903;1.578140;0.048354;2.000000;0.000000
25.919067;2.437408;6.609536;1.586287;0.033603;2.000000;0.000000
26.118445;2.433774;6.807781;1.591465;0.018597;2.000000;0.000000
